,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between adoptive parents and adopted kids,74.5653630320297,40.3554723054723,78.7382373799041,77.7602971102971,31.5663088454755,67.0587942921276,54.7833068166401,83.052427356594,53.9022932314599,26.7086404336404,39.3304867971535,81.535631960632,85.4193739131239,73.9289888352389,37.5672905027072,28.7794057023224,35.8647768126935,85.9804154179154,28.0356254085421,33.5599709703876,45.2769764186431,25.3958037333037,64.7672407839075,83.4782504532505,79.6985431235431,25.7308188724855,77.4220301303635,88.4925407925408,70.3049102132435,80.5670551670552,85.7908205991539,84.2711365794699,77.1010575843909,0
Mother and Infant,87.8303955303955,39.7360327943661,90.7412089453756,89.6507040798707,28.8900331150331,83.0186435478102,61.7358331483331,90.8318567235234,51.050482696316,23.7605163355163,41.5504477004477,83.5839404422738,97.8653073007239,79.2516711683378,32.5186464769798,27.6126820710154,39.3016451141451,99.0716590508257,60.8182364703198,21.6061707582541,32.360422370839,21.2155434842935,76.6965941465942,90.7547569714237,87.4673702840369,27.8546404213071,81.4407213157213,94.0328498661832,78.8479754813088,89.712436329103,90.8286885953552,95.4242208408875,83.660487352154,0
Between alumni,57.3075438450438,70.175672013172,43.7464094547428,40.1651085026085,57.480188638522,34.1465088923422,66.5422770131104,44.1894400352734,59.7876381334715,61.0140227056894,50.0352069227069,37.4635364635365,33.2000123333457,61.362478031228,35.6939318397652,33.0839408276908,30.5228554624388,31.4611771715938,22.8953608120275,32.7260798614965,41.6380036630037,25.9840781903282,45.7731157731158,51.019425019425,57.2145342312009,49.6806569973237,51.5071397738064,43.0981092981093,49.3918199084866,44.7577505827506,67.4895191228525,50.9745402745403,27.8028274194941,2
Between a monarch and their minister,56.1872386872387,27.9754518629519,42.9406564114898,25.1394067352401,84.7499633082966,23.7558083891417,72.9388583638584,29.9098307556641,51.5812399020732,78.4636098469432,59.0164144497478,52.0535624098124,21.6391883579384,67.1989765635599,57.3074629074629,43.3721312637979,64.7052836052836,32.3265814432481,18.7540135790136,44.7414475185309,62.7851037851038,46.6720476282976,66.5892299058966,52.0455559872226,66.9997647414314,77.4237978071311,62.2075476992144,49.9814577397911,60.6691034274368,54.7982021065354,66.796250971251,56.4728567728568,49.8689804023137,1
Between confidants,80.102035002035,77.4043236084903,73.2738260196594,69.1044887211554,39.9206745415079,55.9448742615409,45.3566085149419,69.1684104475771,64.9363981697315,44.6347877431211,45.3155751655752,72.1969277635944,61.8388963659797,79.6750894938395,36.5863742738743,32.2768354330854,34.5813120521454,63.8019260831761,24.0941845962679,25.4131493506493,44.9184548476215,21.8417818292818,52.7482452732453,77.3858650608651,76.4111089527756,36.1517094017094,71.3031490114823,70.3003755503756,70.1738647155314,62.440934990935,78.5745251661918,82.4297440214107,34.6516079599413,0
Between a person and their significant other,85.9798605715272,83.4361182027849,88.0528724362058,84.3130644047311,28.5910298035298,86.3476198184531,52.9211556961557,86.8183222641556,70.2689594356261,32.1620538412205,43.9641821141821,86.5176366843034,91.6401569109902,85.2721373533873,42.7465058860892,35.571308629642,40.0250088645922,92.609021611105,78.6182841078674,34.2799499882833,52.735497295914,23.242128010878,61.46580333247,88.6219869636536,85.7157234740568,31.1171156004489,82.7419666753,83.8629392212726,80.3444617111284,85.5331045497712,86.2007057757058,88.9138953638954,34.8171350254684,0
Between companions,79.291078674412,75.1666236541236,65.7449683033016,65.0973870265537,37.6549515299515,52.5901499734833,68.8390655640656,67.9593637843638,74.262825291992,44.245584970585,50.8405765530766,56.767323852618,61.0399781953704,72.9626534050554,44.3569366635543,43.8415912337481,44.3372090237286,63.7243465049838,35.3051985596103,28.8829481883403,56.0542351892842,24.5938555453261,57.574369303536,73.2835206460207,77.8262455137455,41.313110963111,74.5018123851457,60.708830983831,79.0726881143548,78.0164451289451,78.6076459034792,74.6114134322468,43.1701875285209,0
Between playmates,75.5916171791172,76.5758795217128,66.8321894155228,67.2816274774608,32.7777178068845,49.3562491520825,62.817947638781,64.420543653877,68.7933557183557,45.7185923644257,50.3019750311417,52.5988380083968,53.1987220930848,69.8115790890301,32.733308267622,37.6636712325438,39.9617898441428,60.6880379424497,25.3371813915932,31.7508818614211,52.4740419892381,23.3195205393735,50.0436176477843,71.7510289093622,80.3369681244681,37.2766924433591,82.4365662115662,60.8138412513412,78.756248689582,76.5197848447849,79.3270260603594,77.2052469135802,36.2941586191586,0
Between competitors in sports,27.9149427732761,61.2610155276822,46.281678969179,34.8157652532653,72.8566314857981,26.0922400130733,80.4281548698215,35.3083102083102,48.7154505987839,80.071452313119,53.0960787669121,37.8078741701291,23.7251981678452,40.6840741049074,38.1135640956719,35.3630963444689,33.4540918776213,25.1117563355308,18.2208572563965,77.7126879474919,40.8591742861351,42.3812680329837,54.4698970782304,56.1957756749423,39.0126308876309,71.6290809499143,63.3291056166056,33.9818437735104,63.0115617407284,59.3339193214193,66.1891537474871,32.8809724226391,40.809019375686,2
Between a person and their crush,72.9485392693726,61.0307602890936,65.0813071188071,75.7876942501943,32.4607872066205,64.1467800717801,31.220615958116,65.9922847214514,49.5474190932524,42.6364260739261,38.9590716382383,68.13824020025,79.12148150506,64.2430033836897,29.7878405182327,36.5242831333518,36.0135768461749,73.4861827079964,58.2018667969648,25.432855534081,40.3158870450537,23.9384009599696,40.0142221975555,71.4023009398009,52.9255519172186,24.0195762570763,54.2245857537524,49.3800905884239,48.2466672216672,54.1228817478817,64.8619548661215,58.1581151872819,37.0357949149616,0
Between cohabitants,76.4125217375217,73.4233428608429,76.3817717776051,67.6885059385059,37.7418667752001,59.367049308716,53.1374062665729,70.521565009065,67.3283913617247,44.5218392718393,56.826245976246,64.7949759753681,65.2920731320241,71.8744770389378,49.2411296764238,46.3408968391812,45.2087897759466,68.1235583044406,44.3678814014598,38.5235966738418,60.3269791664399,30.1905964224592,53.9653284986618,75.5886468469802,74.7102260393927,28.1485625485625,74.3196938863606,70.9967712842713,72.6288470788471,88.2171937630271,77.6158078033078,79.8082392915726,41.8543868168868,0
Between long-distance lovers,82.9351444851445,80.456246993747,69.181074018574,78.9197515447516,31.5691035816036,76.1653221778222,42.0612614237614,77.6695332445332,71.9553904428904,38.3307054057054,44.546404983905,72.8113041370394,82.1735432414354,75.1271236933002,30.9506087503637,37.4693226979992,33.7309436659927,80.7584179618493,66.0122384333169,32.800834260148,54.7469315542845,23.3114187011246,43.9325880909214,79.300203037703,73.0364239155906,23.0411082744416,70.5293455001788,66.0030911989245,64.5759932968266,24.6445680862348,70.6740691407358,76.2120721870722,34.9733915775582,0
Between brothers-in-arms,72.9534639742973,66.4492638534305,68.789884344051,50.6140749682416,49.7501717418384,45.9518167018167,65.4677082177082,63.7612612695946,60.9199012407346,50.4378353128353,53.6822660364327,58.422214368783,54.9550452633786,69.2900667324687,31.5245134404448,36.4921854289501,42.5468866736024,65.6534921052078,20.5317084875908,33.3635606949332,49.836722600203,29.704990289304,54.3084259875927,65.7146948730282,74.4752664002664,57.0998641790308,66.8691615483282,62.479168979169,67.4333115958116,65.8355573438907,72.8214774423108,78.4407644824311,40.2889699806366,0
