,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Highest education_label
552,29,2,1,,7,日本語,male,Bachelor or equivalent
553,36,1,1,,8,日本語,female,Master or equivalent
556,44,1,1,,7,日本語,female,Bachelor or equivalent
557,45,1,1,,7,日本語,female,Bachelor or equivalent
558,30,1,4,Zimbabwe ,8,English ,female,Master or equivalent
559,60,1,1,,7,日本語,female,Bachelor or equivalent
560,47,1,1,,8,日本語,female,Master or equivalent
562,25,1,1,,7,日本語,female,Bachelor or equivalent
563,44,1,1,,8,日本語,female,Master or equivalent
564,28,2,1,,7,日本語,male,Bachelor or equivalent
565,28,2,1,,7,日本語,male,Bachelor or equivalent
566,30,2,1,,7,日本語,male,Bachelor or equivalent
567,31,1,1,,7,日本語,female,Bachelor or equivalent
568,30,1,1,,7,日本語,female,Bachelor or equivalent
569,33,1,4,italian,3,Italian,female,Lower secondary education
570,44,1,1,,7,日本語,female,Bachelor or equivalent
571,35,1,1,,3,日本語,female,Lower secondary education
572,33,1,1,,3,日本語,female,Lower secondary education
573,48,1,1,,7,日本語,female,Bachelor or equivalent
574,25,1,1,,3,日本語,female,Lower secondary education
575,42,1,1,,7,日本語,female,Bachelor or equivalent
576,42,1,1,,7,日本語,female,Bachelor or equivalent
577,42,1,1,,7,日本語,female,Bachelor or equivalent
578,60,1,4,普通の日本人,7,日本語,female,Bachelor or equivalent
579,45,2,1,,8,日本語,male,Master or equivalent
580,32,1,1,,8,日本語,female,Master or equivalent
581,46,1,1,,8,日本語,female,Master or equivalent
582,39,1,1,,8,日本語,female,Master or equivalent
584,59,1,1,,7,日本語,female,Bachelor or equivalent
585,46,1,1,,8,日本語,female,Master or equivalent
587,28,1,2,,8,日本語,female,Master or equivalent
588,29,1,1,,8,日本語,female,Master or equivalent
589,26,2,1,,7,日本語,male,Bachelor or equivalent
590,44,2,1,,8,日本語,male,Master or equivalent
591,30,1,1,,8,日本語,female,Master or equivalent
592,57,1,1,,7,日本語,female,Bachelor or equivalent
593,43,1,1,,7,日本語,female,Bachelor or equivalent
594,43,1,1,,8,日本語,female,Master or equivalent
596,38,2,1,,7,日本語,male,Bachelor or equivalent
598,29,1,1,,8,日本語,female,Master or equivalent
599,35,1,1,,3,日本語,female,Lower secondary education
600,40,2,1,,9,日本語,male,Doctoral or equivalent
601,28,1,4,フィリピン,7,英語,female,Bachelor or equivalent
602,26,2,1,,7,日本語,male,Bachelor or equivalent
604,59,1,4,普通の日本人,7,日本語,female,Bachelor or equivalent
605,40,1,1,,7,日本語,female,Bachelor or equivalent
606,55,1,1,,8,日本語,female,Master or equivalent
607,31,1,1,,7,日本語,female,Bachelor or equivalent
