,Age,Gender,Race,Race_alternative,Highest education,First language,Gender_label,Race_label,Highest education_label
409,19,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
410,24,1,2,,7,Espa?ol,female,White,Bachelor or equivalent
412,21,1,7,Latina,7,Espa?ol,female,Other (write in),Bachelor or equivalent
413,25,2,7,Latino ,6,Espa?ol ,male,Other (write in),Short-cycle tertiary education
414,22,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
415,30,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
416,33,1,2,,8,espa?ol,female,White,Master or equivalent
417,23,2,7,latino/ hispano,7,espa?ol,male,Other (write in),Bachelor or equivalent
418,34,2,7,latino,8,espa?ol,male,Other (write in),Master or equivalent
419,23,1,7,Latino,7,Espa?ol,female,Other (write in),Bachelor or equivalent
420,33,2,2,,6,Espa?ol ,male,White,Short-cycle tertiary education
421,25,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
422,28,1,2,,8,Espa?ol,female,White,Master or equivalent
423,24,2,2,,7,Espa?ol,male,White,Bachelor or equivalent
424,21,2,2,,7,Espa?ol,male,White,Bachelor or equivalent
426,26,1,7,Latina ,8,Espa?ol ,female,Other (write in),Master or equivalent
427,23,2,2,,7,Espa?ol,male,White,Bachelor or equivalent
428,23,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
429,22,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
430,26,2,2,,8,espa?ol,male,White,Master or equivalent
431,32,2,2,,8,Castellano,male,White,Master or equivalent
432,22,1,7,hispano,7,Espa?ol,female,Other (write in),Bachelor or equivalent
433,29,2,2,,8,Spanish,male,White,Master or equivalent
434,26,1,2,,8,Inglés ,female,White,Master or equivalent
435,30,1,7,Latina,8,Espa?ol,female,Other (write in),Master or equivalent
436,22,1,7,Latino,7,espa?ol,female,Other (write in),Bachelor or equivalent
437,24,1,2,,8,Espa?ol,female,White,Master or equivalent
438,22,2,7,Latino,7,Espa?ol ,male,Other (write in),Bachelor or equivalent
439,32,2,7,Hispano,7,Espa?ol,male,Other (write in),Bachelor or equivalent
440,23,1,2,,7,Espa?ol,female,White,Bachelor or equivalent
441,21,1,7,Latino,4,Espa?ol,female,Other (write in),Upper secondary education
442,24,1,2,,5,espa?ol,female,White,Post-secondary non-tertiary education
443,24,2,7,hispano,7,espa?ol,male,Other (write in),Bachelor or equivalent
445,33,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
446,21,2,7,Latino,5,Espa?ol,male,Other (write in),Post-secondary non-tertiary education
447,20,2,2,,7,espa?ol,male,White,Bachelor or equivalent
449,23,1,7,Latin/Mixed,6,Espa?ol,female,Other (write in),Short-cycle tertiary education
450,24,1,2,,8,espa?ol,female,White,Master or equivalent
451,26,1,7,Latina,5,Espa?ol // Inglés,female,Other (write in),Post-secondary non-tertiary education
452,26,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
453,27,1,7,Hispano,5,Espa?ol ,female,Other (write in),Post-secondary non-tertiary education
454,36,1,7,Latina,8,Espa?ol,female,Other (write in),Master or equivalent
455,22,2,2,,8,Espa?ol ,male,White,Master or equivalent
456,20,1,2,,6,Espa?ol,female,White,Short-cycle tertiary education
457,36,2,7,Hispano,8,Espa?ol,male,Other (write in),Master or equivalent
458,43,2,2,,4,Espa?ol e inglés por igual,male,White,Upper secondary education
459,27,2,2,,8,Espa?ol,male,White,Master or equivalent
461,30,1,2,,8,Espa?ol ,female,White,Master or equivalent
462,45,1,2,,6,Espa?ol,female,White,Short-cycle tertiary education
463,27,2,7,latino,6,espa?ol,male,Other (write in),Short-cycle tertiary education
464,25,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
465,25,2,2,,8,espa?ol,male,White,Master or equivalent
466,24,2,7,latino,8,espa?ol,male,Other (write in),Master or equivalent
467,24,1,7,Latinoamericano ,6,espa?ol,female,Other (write in),Short-cycle tertiary education
468,25,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
470,23,1,2,,8,Espa?ol,female,White,Master or equivalent
471,26,2,2,,8,Espa?ol,male,White,Master or equivalent
472,55,1,2,,8,Espa?ol,female,White,Master or equivalent
473,24,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
474,29,1,7,latino,7,espa?ol,female,Other (write in),Bachelor or equivalent
476,19,1,2,,7,Espa?ol,female,White,Bachelor or equivalent
477,22,1,7,Latina,7,Espa?ol,female,Other (write in),Bachelor or equivalent
478,19,1,7,latina ,4,espa?ol,female,Other (write in),Upper secondary education
479,25,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
480,24,2,2,,7,Espa?ol,male,White,Bachelor or equivalent
481,26,1,7,Latina/Hispana,8,Espa?ol,female,Other (write in),Master or equivalent
482,24,1,7,Latinoamericana,8,Espa?ol,female,Other (write in),Master or equivalent
483,25,1,2,,8,Espa?ol,female,White,Master or equivalent
484,50,1,7,hispano,8,espa?ol,female,Other (write in),Master or equivalent
485,26,1,7,latina,7,spanish,female,Other (write in),Bachelor or equivalent
486,25,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
487,42,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
488,27,1,2,,8,Espa?ol,female,White,Master or equivalent
489,23,2,7,Latino,8,Espa?ol ,male,Other (write in),Master or equivalent
490,43,2,7,Latino,8,Espa?ol ,male,Other (write in),Master or equivalent
491,23,1,7,hispana,8,Espa?ol,female,Other (write in),Master or equivalent
492,32,1,7,Latina,8,Espa?ol,female,Other (write in),Master or equivalent
493,24,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
494,25,2,2,,6,Espa?ol,male,White,Short-cycle tertiary education
496,21,1,7,Latina,4,Espa?ol,female,Other (write in),Upper secondary education
497,37,1,2,,7,espa?ol,female,White,Bachelor or equivalent
499,30,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
500,33,2,7,latino,8,espanol,male,Other (write in),Master or equivalent
501,39,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
502,35,1,2,,8,espa?ol,female,White,Master or equivalent
503,24,1,7,Latinoamericano,8,Espa?ol,female,Other (write in),Master or equivalent
504,21,2,2,,7,Espa?ol ,male,White,Bachelor or equivalent
505,23,2,7,Hispanoamericano,7,Espa?ol,male,Other (write in),Bachelor or equivalent
507,33,2,7,latino,7,espa?ol,male,Other (write in),Bachelor or equivalent
508,31,2,7,mexicano,8,espa?ol,male,Other (write in),Master or equivalent
509,23,2,7,Mexicano / Latino / Hispano,8,Espa?ol,male,Other (write in),Master or equivalent
510,30,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
511,26,1,7,LATINO,8,ESPA?OL,female,Other (write in),Master or equivalent
512,23,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
513,25,1,2,,8,Espa?ol,female,White,Master or equivalent
514,22,2,2,,7,espa?ol,male,White,Bachelor or equivalent
515,30,2,7,latino,8,espa?ol,male,Other (write in),Master or equivalent
516,56,2,2,,8,Ingles,male,White,Master or equivalent
517,28,1,7,Latina,8,Espa?ol,female,Other (write in),Master or equivalent
518,23,2,2,,8,Espa?ol,male,White,Master or equivalent
519,34,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
521,18,2,2,,5,Spanish,male,White,Post-secondary non-tertiary education
522,25,1,7,Latino,8,Spanish,female,Other (write in),Master or equivalent
524,27,2,7,Latinoamericano,8,Espa?ol,male,Other (write in),Master or equivalent
525,27,2,7,latina,7,Espa?ol,male,Other (write in),Bachelor or equivalent
526,22,1,7,Latina,7,Espa?ol,female,Other (write in),Bachelor or equivalent
527,31,2,7,Hispano,8,Espa?ol,male,Other (write in),Master or equivalent
528,24,1,7,Latino,7,Espa?ol,female,Other (write in),Bachelor or equivalent
529,25,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
530,38,1,2,,8,espa?ol,female,White,Master or equivalent
532,25,2,2,,8,Espanol,male,White,Master or equivalent
533,20,2,2,,4,espa?ol,male,White,Upper secondary education
534,26,1,7,Latino,8,spanish,female,Other (write in),Master or equivalent
535,30,1,7,Hispano,7,Espa?ol,female,Other (write in),Bachelor or equivalent
536,26,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
538,39,2,7,Hispano,8,Espa?ol ,male,Other (write in),Master or equivalent
539,23,2,7,Latino ,7,Espa?ol ,male,Other (write in),Bachelor or equivalent
540,63,1,2,,8,Espa?ol,female,White,Master or equivalent
541,20,1,7,Latino,7,Espa?ol,female,Other (write in),Bachelor or equivalent
542,20,2,2,,7,Espa?ol ,male,White,Bachelor or equivalent
543,29,2,7,Mestizo,8,Espa?ol,male,Other (write in),Master or equivalent
544,28,2,2,,5,Espa?ol,male,White,Post-secondary non-tertiary education
545,26,1,7,hispano,8,Espa?ol,female,Other (write in),Master or equivalent
546,25,2,7,hispano,7,espa?ol,male,Other (write in),Bachelor or equivalent
547,38,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
548,19,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
549,21,1,2,,7,Espa?ol,female,White,Bachelor or equivalent
551,24,1,7,Latina,7,espa?ol,female,Other (write in),Bachelor or equivalent
552,37,2,7,Mestizo,8,Espanol,male,Other (write in),Master or equivalent
553,49,2,7,HISPANO,8,ESPA?OL,male,Other (write in),Master or equivalent
554,24,1,2,,6,Espa?ol,female,White,Short-cycle tertiary education
555,25,1,7,Latina,8,Espa?ol,female,Other (write in),Master or equivalent
556,63,2,7,Mestiza,8,Espa?ol,male,Other (write in),Master or equivalent
557,35,1,2,,4,english,female,White,Upper secondary education
558,22,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
559,36,2,7,Latino ,8,Espa?ol ,male,Other (write in),Master or equivalent
560,26,2,2,,8,Espa?ol,male,White,Master or equivalent
561,22,1,2,,7,Espa?ol ,female,White,Bachelor or equivalent
562,35,1,7,Latino,8,Espa?ol,female,Other (write in),Master or equivalent
563,26,1,2,,6,Espa?ol,female,White,Short-cycle tertiary education
564,29,2,2,,8,Espa?ol,male,White,Master or equivalent
565,30,1,2,,8,Espa?ol ,female,White,Master or equivalent
566,20,1,7,Latino,5,Espa?ol,female,Other (write in),Post-secondary non-tertiary education
567,48,1,7,Hispano,8,Espa?ol,female,Other (write in),Master or equivalent
568,26,1,7,hispano,8,espa?ol,female,Other (write in),Master or equivalent
569,32,1,2,,8,Espa?ol,female,White,Master or equivalent
570,22,2,7,Latinoamericano,5,Espa?ol,male,Other (write in),Post-secondary non-tertiary education
571,22,2,7,latino,6,espa?ol,male,Other (write in),Short-cycle tertiary education
572,33,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
573,28,1,2,,8,German ,female,White,Master or equivalent
574,25,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
575,27,2,7,"Hispano, Latino",8,Espa?ol,male,Other (write in),Master or equivalent
576,22,1,7,Latino,7,Espa?ol,female,Other (write in),Bachelor or equivalent
577,26,2,2,,5,espanol,male,White,Post-secondary non-tertiary education
578,20,1,7,Latina/hispana ,5,Espa?ol,female,Other (write in),Post-secondary non-tertiary education
579,51,2,2,,8,Espa?ol,male,White,Master or equivalent
580,21,1,2,,7,Espa?ol,female,White,Bachelor or equivalent
581,22,2,7,Hispano,5,Espa?ol,male,Other (write in),Post-secondary non-tertiary education
582,21,2,3,,7,Espa?ol,male,Black,Bachelor or equivalent
583,25,2,7,Hispano ,8,Espa?ol ,male,Other (write in),Master or equivalent
585,27,2,7,Hispano,7,espa?ol,male,Other (write in),Bachelor or equivalent
586,29,2,7,Hispano ,8,Espa?ol ,male,Other (write in),Master or equivalent
587,21,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
588,28,1,7,Latino/Hispano,7,Espa?ol,female,Other (write in),Bachelor or equivalent
589,19,2,3,,5,Espa?ol,male,Black,Post-secondary non-tertiary education
591,19,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
592,25,2,7,latinoamericano,6,Espa?ol,male,Other (write in),Short-cycle tertiary education
593,25,1,7,Latino,8,spanish,female,Other (write in),Master or equivalent
594,29,1,7,Latina/Hispana,7,Espa?ol,female,Other (write in),Bachelor or equivalent
595,21,1,7,Latino,7,Espa?ol,female,Other (write in),Bachelor or equivalent
596,49,2,7,Latino,7,Espa?ol,male,Other (write in),Bachelor or equivalent
597,27,2,2,,7,Espá?ol,male,White,Bachelor or equivalent
598,24,2,7,Latino,8,Espa?ol,male,Other (write in),Master or equivalent
599,26,1,7,Hispano,8,Spanish,female,Other (write in),Master or equivalent
600,33,1,2,,8,Spanish,female,White,Master or equivalent
