"","USA","UK","Australia","South Africa","Germany","Japan","Israel","CHN","HK(region)","France","Spain","Mexico","Chile","Portugal","Brazil","Russia","Egypt","Qatar","India"
"5718",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5719",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5721",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5722",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5725",0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
"5726",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5728",0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
"5729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"5730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5732",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5733",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5734",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5735",1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1
"5736",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5737",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"5738",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5740",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5741",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5743",0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"5744",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5746",1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
"5747",1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"5748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5750",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"5751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5753",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5754",1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
"5755",0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"5756",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"5757",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5758",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5761",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5765",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"5766",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5769",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"5770",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"5771",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5772",0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5775",0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1
"5776",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5777",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5778",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5779",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5780",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5781",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5782",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5783",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5784",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5785",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5786",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5787",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5788",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5790",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"5791",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5792",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5793",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5794",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5795",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"5797",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5798",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5799",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5800",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5801",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5802",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"5803",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"5804",1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"5805",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5806",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"5807",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"5808",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5809",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5810",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5811",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5812",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5813",0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
"5814",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"5815",1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
"5816",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5817",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5818",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5819",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5820",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5822",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5823",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5824",1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
"5825",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5826",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"5827",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5828",0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5829",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5830",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5831",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"5832",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5835",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5836",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5837",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5838",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5840",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5841",0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1
"5842",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5844",0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"5845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"5846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5848",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5849",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5850",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5851",1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"5852",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5853",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"5854",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5855",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5857",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5859",0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"5860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5862",1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
"5863",1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1
"5864",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5866",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"5867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5869",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5870",1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
"5871",0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1
"5872",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"5873",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5877",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5881",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"5882",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5883",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5885",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"5886",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"5887",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"5888",0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"5890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5891",0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1
"5892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5903",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5904",0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1
"5905",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"5906",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5907",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"5908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5909",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5910",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5911",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"5912",1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
"5913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5918",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"5919",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"5920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5921",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5922",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"5923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5924",0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5925",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5926",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5928",1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0
"5929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"5930",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"5931",1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1
"5932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5933",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"5934",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5935",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5936",0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
"5937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5939",0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"5940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5941",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5942",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
"5943",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"5944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5945",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"5946",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"5947",0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
"5948",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5952",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"5953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5957",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5958",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5959",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"5960",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"5961",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5962",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5963",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5964",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5965",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5966",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"5967",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5968",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5969",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"5970",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5971",0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"5972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5973",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5974",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5975",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1
"5976",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5977",1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"5978",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"5979",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"5980",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5981",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5982",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5983",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5984",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5985",1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1
"5986",1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
"5987",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"5988",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5989",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5990",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5991",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5992",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5993",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5994",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5995",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5996",1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
"5997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5998",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"5999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6000",1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0
"6001",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"6002",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"6003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6004",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"6005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6006",1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"6007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"6009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6017",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6018",0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1
"6019",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"6020",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6021",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"6022",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6023",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6024",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6025",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"6026",1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
"6027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"6029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6032",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"6033",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"6034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6035",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6036",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"6037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6038",0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"6039",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6040",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6042",1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0
"6043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"6044",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"6045",1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1
"6046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6047",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"6048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
