"","geo","model","value"
"6280","modern","Activeness.human",0.00312009586181029
"6281","modern","Activeness.human",0.00997106867353903
"6282","modern","Activeness.human",0.00303334739572055
"6283","modern","Activeness.human",0.00201633843843949
"6284","modern","Activeness.human",0.00344879836062232
"6285","modern","Activeness.human",-0.00468065357345304
"6286","modern","Activeness.human",-0.00363788478049337
"6287","modern","Activeness.human",-0.0054247090376844
"6288","modern","Activeness.human",0.00505753748742182
"6289","modern","Activeness.human",0.00456752109416564
"6290","modern","Activeness.human",-0.00600514217851199
"6291","modern","Activeness.human",0.00308898732908146
"6292","modern","Activeness.human",-0.00241395871028113
"6293","modern","Activeness.human",-0.00629318128183312
"6294","modern","Activeness.human",-0.0080753974017202
"6295","modern","Activeness.human",-0.00977416986243988
"6296","modern","Activeness.human",0.0137139639791854
"6297","modern","Activeness.human",0.0060224481962041
"6298","modern","Activeness.human",-0.000157061084094008
"6299","modern","Activeness.human",7.51483870445067e-05
"6300","modern","Activeness.human",-0.0025386064519775
"6301","modern","Activeness.human",0.00698413111090059
"6302","modern","Activeness.human",-0.00121189712500114
"6303","modern","Activeness.human",0.0139999937672586
"6304","modern","Activeness.human",-0.00472198167405781
"6305","modern","Activeness.human",0.00295514436067582
"6306","modern","Activeness.human",0.00453828983877796
"6307","modern","Activeness.human",-0.00307894382338368
"6308","modern","Activeness.human",0.00159977254941277
"6309","modern","Activeness.human",-0.00314089543879244
"6310","modern","Activeness.human",-0.00401999863129479
"6311","modern","Activeness.human",0.00526073333292537
"6312","modern","Activeness.human",-0.0118699302711939
"6313","modern","Activeness.human",0.00972089657483884
"6314","modern","Activeness.human",0.000432698975897182
"6315","modern","Activeness.human",-0.0112047336374785
"6316","modern","Activeness.human",-0.00187602658507278
"6317","modern","Activeness.human",0.00220240295320576
"6318","modern","Activeness.human",-0.00453301352668745
"6319","modern","Activeness.human",-0.0048935602638577
"6320","modern","Activeness.human",0.00772247781523546
"6321","modern","Activeness.human",0.00751022078382893
"6322","modern","Activeness.human",-0.00248057752251357
"6323","modern","Activeness.human",-0.00646698948211681
"6324","modern","Activeness.human",-0.000973890951792355
"6325","modern","Activeness.human",0.00365871629552282
"6326","modern","Activeness.human",2.73463484549511e-05
"6327","modern","Activeness.human",0.00944895097823531
"6328","modern","Activeness.human",0.00457224111359457
"6329","modern","Activeness.human",-0.00489337497688157
"6330","modern","Activeness.human",-0.00352653052821755
"6331","modern","Activeness.human",-0.00504777068087597
"6332","modern","Activeness.human",-0.00922452892201645
"6333","modern","Activeness.human",0.00276313736226131
"6334","modern","Activeness.human",0.00585583863906511
"6335","modern","Activeness.human",0.000746097978477278
"6336","modern","Activeness.human",0.0026182255112926
"6337","modern","Activeness.human",-0.00338008416741038
"6338","modern","Activeness.human",0.00588260968509614
"6339","modern","Activeness.human",0.00985878134605604
"6340","modern","Activeness.human",-0.00160464483596769
"6341","modern","Activeness.human",0.00466464655860185
"6342","modern","Activeness.human",0.00221034451037634
"6343","modern","Activeness.human",-0.00290309331862833
"6344","modern","Activeness.human",-0.0001138720662344
"6345","modern","Activeness.human",-0.00216643683623191
"6346","modern","Activeness.human",-0.000741577497500878
"6347","modern","Activeness.human",0.00629290808232164
"6348","modern","Activeness.human",-0.000995663586558634
"6349","modern","Activeness.human",-0.00357301257468577
"6350","modern","Activeness.human",0.00124886544718318
"6351","modern","Activeness.human",-0.00569373957046911
"6352","modern","Activeness.human",0.000176471761571387
"6353","modern","Activeness.human",-0.00707358820845685
"6354","modern","Activeness.human",0.0123494721085631
"6355","modern","Activeness.human",0.00137304347601173
"6356","modern","Activeness.human",0.00272693011225649
"6357","modern","Activeness.human",0.00145406033887584
"6358","modern","Activeness.human",0.00423853307613302
"6359","modern","Activeness.human",-0.00423835746478836
"6360","modern","Activeness.human",0.00347763029541116
"6361","modern","Activeness.human",0.000948908581308879
"6362","modern","Activeness.human",-0.00595189944484338
"6363","modern","Activeness.human",-0.000285867761998817
"6364","modern","Activeness.human",-0.00621226680790353
"6365","modern","Activeness.human",-0.00268666455478409
"6366","modern","Activeness.human",-0.0078851172767904
"6367","modern","Activeness.human",-0.00477206696705035
"6368","modern","Activeness.human",0.00268399908675713
"6369","modern","Activeness.human",0.00169331758891894
"6370","modern","Activeness.human",-0.000151607037559005
"6371","modern","Activeness.human",-0.0020944286231704
"6372","modern","Activeness.human",0.00182725431422982
"6373","modern","Activeness.human",0.00849039073437988
"6374","modern","Activeness.human",0.00090900140783011
"6375","modern","Activeness.human",0.0174255686272184
"6376","modern","Activeness.human",-0.00583880919801939
"6377","modern","Activeness.human",0.00649939234996251
"6378","modern","Activeness.human",-0.00192528714780065
"6379","modern","Activeness.human",-0.0057139077964432
"6380","modern","Activeness.human",-0.00382997244945651
"6381","modern","Activeness.human",0.00222685243913359
"6382","modern","Activeness.human",-0.00925210118614235
"6383","modern","Activeness.human",-0.000582455055373851
"6384","modern","Activeness.human",-0.00109539698061238
"6385","modern","Activeness.human",0.000920536629419262
"6386","modern","Activeness.human",0.000986174353498512
"6387","modern","Activeness.human",-0.00303591014747295
"6388","modern","Activeness.human",-0.0045082177429901
"6389","modern","Activeness.human",0.000564686490399337
"6390","modern","Activeness.human",-0.00428948294101994
"6391","modern","Activeness.human",-0.00200898663868646
"6392","modern","Activeness.human",-0.0020584842608072
"6393","modern","Activeness.human",-0.00203857058452457
"6394","modern","Activeness.human",-0.00598442410788231
"6395","modern","Activeness.human",0.00547924658562456
"6396","modern","Activeness.human",0.00313052827974747
"6397","modern","Activeness.human",-0.00581484922606791
"6398","modern","Activeness.human",0.00118673969148404
"6399","modern","Activeness.human",0.00327474749532993
"6400","modern","Activeness.human",-0.00615749414287589
"6401","modern","Activeness.human",0.00149980924113401
"6402","modern","Activeness.human",-0.00382913170192342
"6403","modern","Activeness.human",0.00190608635785836
"6404","modern","Activeness.human",-0.00217060660166554
"6405","modern","Activeness.human",-0.00285942641065692
"6406","modern","Activeness.human",-0.00231494892838771
"6407","modern","Activeness.human",-0.00151996172383053
"6408","modern","Activeness.human",-0.00803149418354968
"6409","modern","Activeness.human",0.00137277311487428
"6410","modern","Activeness.human",0.00125367433581024
"6411","modern","Activeness.human",-0.00328496678295801
"6412","modern","Activeness.human",0.00651445648850567
"6413","modern","Activeness.human",-0.00231336432300926
"6414","modern","Activeness.human",-0.00510246607916449
"6415","modern","Activeness.human",-0.0068682058444475
"6416","modern","Activeness.human",0.00533410316726484
"6417","modern","Activeness.human",-0.00413191937053628
"6418","modern","Activeness.human",0.00253366450258839
"6419","modern","Activeness.human",0.0044675918944555
"6420","modern","Activeness.human",0.00233122834909898
"6421","modern","Activeness.human",-0.000251715785256491
"6422","modern","Activeness.human",0.00610455136991955
"6423","modern","Activeness.human",0.00119535830015222
"6424","modern","Activeness.human",-0.00528132551167159
"6425","modern","Activeness.human",0.000824125796039209
"6426","modern","Activeness.human",0.00804576841106059
"6427","modern","Activeness.human",0.00103804150947986
"6428","modern","Activeness.human",-0.00373972317616232
"6429","modern","Activeness.human",0.000442737220772896
"6430","modern","Activeness.human",0.00194263980914312
"6431","modern","Activeness.human",0.00188569531540558
"6432","modern","Activeness.human",-0.00793330240333774
"6433","modern","Activeness.human",-0.00333253103831828
"6434","modern","Activeness.human",-0.00108090799004396
"6435","modern","Activeness.human",-0.00654530847358326
"6436","modern","Activeness.human",-0.00358724976469214
"6437","modern","Activeness.human",-0.00174561764979678
"6438","modern","Activeness.human",0.00922987728184716
"6439","modern","Activeness.human",0.00026807550932912
"6440","modern","Activeness.human",0.00508619641740163
"6441","modern","Activeness.human",-0.00656709090714517
"6442","modern","Activeness.human",-0.00301008244142678
"6443","modern","Activeness.human",-0.00148767498793194
"6444","modern","Activeness.human",-0.000533116044650587
"6445","modern","Activeness.human",-0.0077007140242486
"6446","modern","Activeness.human",-0.0016217087942631
"6447","modern","Activeness.human",0.00616129287562015
"6448","modern","Activeness.human",0.00163837009006157
"6449","modern","Activeness.human",-0.00268455896632788
"6450","modern","Activeness.human",-0.00291544456468609
"6451","modern","Activeness.human",0.00392015881682086
"6452","modern","Activeness.human",0.00694681300843304
"6453","modern","Activeness.human",0.00341600556097508
"6454","modern","Activeness.human",-0.00697947379520153
"6455","modern","Activeness.human",-0.00192022037417034
"6456","modern","Activeness.human",0.000603596418826526
"6457","modern","Activeness.human",-0.00459368971893484
"6458","modern","Activeness.human",0.000338570772537098
"6459","modern","Activeness.human",-0.00936457859478286
"6460","modern","Activeness.human",0.000965891212729002
"6461","modern","Activeness.human",0.0170022651297813
"6462","modern","Activeness.human",-0.0031029990749973
"6463","modern","Activeness.human",-0.00542981418946443
"6464","modern","Activeness.human",-0.00768732126253953
"6465","modern","Activeness.human",-0.000859737493653964
"6466","modern","Activeness.human",-0.0041207652422383
"6467","modern","Activeness.human",-0.00375918782786277
"6468","modern","Activeness.human",0.0078296864231526
"6469","modern","Activeness.human",0.00275538860606853
"6470","modern","Activeness.human",-0.00281636754932213
"6471","modern","Activeness.human",-0.00717764694601262
"6472","modern","Activeness.human",-0.00992121497197757
"6473","modern","Activeness.human",0.00763183856173028
"6474","modern","Activeness.human",0.00517414840710471
"6475","modern","Activeness.human",0.00643491983259965
"6476","modern","Activeness.human",-0.00366584876361838
"6477","modern","Activeness.human",0.00178471622521059
"6478","modern","Activeness.human",0.00723101629737702
"6479","modern","Activeness.human",0.000829201825093873
"6480","modern","Activeness.human",-0.00393717325950164
"6481","modern","Activeness.human",0.000599005416489288
"6482","modern","Activeness.human",-0.0052647711691265
"6483","modern","Activeness.human",-0.00462411794389013
"6484","modern","Activeness.human",0.00952233491585899
"6485","modern","Activeness.human",0.00134154657408546
"6486","modern","Activeness.human",0.00694223950528594
"6487","modern","Activeness.human",-0.00339358391530442
"6488","modern","Activeness.human",-0.00576802685792645
"6489","modern","Activeness.human",-0.00794921067544044
"6490","modern","Activeness.human",-0.00217027791966401
"6491","modern","Activeness.human",-0.00560008772590173
"6492","modern","Activeness.human",0.00313725083907826
"6493","modern","Activeness.human",0.00206269061949817
"6494","modern","Activeness.human",0.00395086013294268
"6495","modern","Activeness.human",0.00908961744788413
"6496","modern","Activeness.human",0.00161986610596252
"6497","modern","Activeness.human",-0.00111482876724117
"6498","modern","Activeness.human",-0.00664696528477513
"6499","modern","Activeness.human",0.0126725678148888
"6500","modern","Activeness.human",-0.00360001209155008
"6501","modern","Activeness.human",0.000963558436125076
"6502","modern","Activeness.human",0.000238548334923622
"6503","modern","Activeness.human",0.000913274939397499
"6504","modern","Activeness.human",0.0118721746712563
"6505","modern","Activeness.human",0.00666037298919474
"6506","modern","Activeness.human",0.00565198299756032
"6507","modern","Activeness.human",0.00075791084139124
"6508","modern","Activeness.human",0.00245901281354735
"6509","modern","Activeness.human",-0.000571130492907022
"6510","modern","Activeness.human",-0.0041620486457792
"6511","modern","Activeness.human",0.00412115440014739
"6512","modern","Activeness.human",0.0015178375412087
"6513","modern","Activeness.human",-0.00759237923882239
"6514","modern","Activeness.human",7.01251104507915e-05
"6515","modern","Activeness.human",-0.0022636205737814
"6516","modern","Activeness.human",-0.00277804926990323
"6517","modern","Activeness.human",0.00361011748493283
"6518","modern","Activeness.human",-0.00236430757424426
"6519","modern","Activeness.human",0.0050670521229252
"6520","modern","Activeness.human",0.00342832653334828
"6521","modern","Activeness.human",0.000186339315411825
"6522","modern","Activeness.human",-0.00523655786617638
"6523","modern","Activeness.human",0.00602282662434141
"6524","modern","Activeness.human",-0.00668461841582091
"6525","modern","Activeness.human",0.00277772742812298
"6526","modern","Activeness.human",0.000366877591991833
"6527","modern","Activeness.human",-0.00598288358473488
"6528","modern","Activeness.human",-0.00385207388280216
"6529","modern","Activeness.human",0.0199153519399084
"6530","modern","Activeness.human",0.000921893449929523
"6531","modern","Activeness.human",-0.00438743081173826
"6532","modern","Activeness.human",0.0061320031406381
"6533","modern","Activeness.human",-0.00766428921891647
"6534","modern","Activeness.human",-0.00324172039233489
"6535","modern","Activeness.human",0.00926849123626078
"6536","modern","Activeness.human",0.00297785816391769
"6537","modern","Activeness.human",0.00343659235277124
"6538","modern","Activeness.human",-0.00496966513092218
"6539","modern","Activeness.human",0.00277484433001399
"6540","modern","Activeness.human",0.0137969424278924
"6541","modern","Activeness.human",0.00787675016834814
"6542","modern","Activeness.human",-0.000886789586465884
"6543","modern","Activeness.human",0.000522304089440031
"6544","modern","Activeness.human",0.0122804230985231
"6545","modern","Activeness.human",0.00526559742478257
"6546","modern","Activeness.human",0.000523881225274452
"6547","modern","Activeness.human",0.000326810670316982
"6548","modern","Activeness.human",0.0064444319834143
"6549","modern","Activeness.human",0.00432842055866023
"6550","modern","Activeness.human",0.00909780289577733
"6551","modern","Activeness.human",-0.000450789978055156
"6552","modern","Activeness.human",0.00152039326305384
"6553","modern","Activeness.human",-0.00474104320913464
"6554","modern","Activeness.human",0.00857241356982648
"6555","modern","Activeness.human",-0.00664056970323591
"6556","modern","Activeness.human",0.00375077114255312
"6557","modern","Activeness.human",-0.00644839076172693
"6558","modern","Activeness.human",0.00217734545324357
"6559","modern","Activeness.human",0.00212883059220097
"6560","modern","Activeness.human",-0.00356029447627512
"6561","modern","Activeness.human",-0.00155269856183303
"6562","modern","Activeness.human",-0.00259137482645977
"6563","modern","Activeness.human",0.00276589423884158
"6564","modern","Activeness.human",0.00579210191690558
"6565","modern","Activeness.human",-0.00243675182103297
"6566","modern","Activeness.human",0.00257356325710529
"6567","modern","Activeness.human",-0.00292543369900578
"6568","modern","Activeness.human",-0.00230653349941835
"6569","modern","Activeness.human",0.00351111810415389
"6570","modern","Activeness.human",0.0036613577122898
"6571","modern","Activeness.human",-0.00685765473907156
"6572","modern","Activeness.human",0.00123351791844693
"6573","modern","Activeness.human",-0.00167485706760764
"6574","modern","Activeness.human",-0.000365888048652017
"6575","modern","Activeness.human",-0.000833064850517384
"6576","modern","Activeness.human",-0.00164979950803927
"6577","modern","Activeness.human",0.00195267174136168
"6578","modern","Activeness.human",-0.00798376807632314
"6579","modern","Activeness.human",0.000605725602769456
"6580","modern","Activeness.human",0.0018236090898033
"6581","modern","Activeness.human",0.00203969991194056
"6582","modern","Activeness.human",0.000902033839749109
"6583","modern","Activeness.human",-0.000147632181054491
"6584","modern","Activeness.human",0.00754015878315613
"6585","modern","Activeness.human",-0.00372615212939252
"6586","modern","Activeness.human",0.000596701906521795
"6587","modern","Activeness.human",-0.00687941069102191
"6588","modern","Activeness.human",0.00840596073447013
"6589","modern","Activeness.human",8.20988201587933e-05
"6590","modern","Activeness.human",0.0012515977192527
"6591","modern","Activeness.human",-0.00589115325089569
"6592","modern","Activeness.human",-0.00790917321766227
"6593","modern","Activeness.human",-0.00338967509850019
"6594","modern","Activeness.human",-0.00129356331458362
"6595","modern","Activeness.human",0.00299501702283258
"6596","modern","Activeness.human",-0.00536591382560653
"6597","modern","Activeness.human",0.00439438913625029
"6598","modern","Activeness.human",-0.00668596716776145
"6599","modern","Activeness.human",0.00173193255367384
"6600","modern","Activeness.human",-0.00166002056936297
"6601","modern","Activeness.human",-0.0118426063165518
"6602","modern","Activeness.human",-0.000318968238230687
"6603","modern","Activeness.human",0.00269005700584929
"6604","modern","Activeness.human",0.00260682766417493
"6605","modern","Activeness.human",-0.00119834332286026
"6606","modern","Activeness.human",0.00158552681826832
"6607","modern","Activeness.human",-4.13134220056169e-05
"6608","modern","Activeness.human",0.0013870314953731
"6609","modern","Activeness.human",-0.00895969938303683
"6610","modern","Activeness.human",0.000118416806598447
"6611","modern","Activeness.human",-0.000765393546862841
"6612","modern","Activeness.human",-0.00223230351490955
"6613","modern","Activeness.human",-0.000944992873239398
"6614","modern","Activeness.human",-0.00176513422144749
"6615","modern","Activeness.human",-0.00196237731918374
"6616","modern","Activeness.human",-0.00282364062906481
"6617","modern","Activeness.human",0.000438550915446448
"6618","modern","Activeness.human",-0.00418606542571737
"6619","modern","Activeness.human",0.00318128447525045
"6620","modern","Activeness.human",0.00290049007879902
"6621","modern","Activeness.human",-0.00404126403686333
"6622","modern","Activeness.human",0.00771510168232801
"6623","modern","Activeness.human",-0.00231754860567724
"6624","modern","Activeness.human",0.00630398606487194
"6625","modern","Activeness.human",-0.00103078267989631
"6626","modern","Activeness.human",0.00539651907104935
"6627","modern","Activeness.human",0.000281782655788419
"6628","modern","Activeness.human",0.000484314148216825
"6629","modern","Activeness.human",-0.00383383894389408
"6630","modern","Activeness.human",0.0135125740423323
"6631","modern","Activeness.human",0.0105998166192721
"6632","modern","Activeness.human",0.00818145978304485
"6633","modern","Activeness.human",-0.00501212838454183
"6634","modern","Activeness.human",0.0090422844730807
"6635","modern","Activeness.human",0.00391071522299749
"6636","modern","Activeness.human",0.00155045334803093
"6637","modern","Activeness.human",-0.00972979510534467
"6638","modern","Activeness.human",0.00407787937418649
"6639","modern","Activeness.human",0.00375687741740918
"6640","modern","Activeness.human",0.0149575490126481
"6641","modern","Activeness.human",0.00344796792364182
"6642","modern","Activeness.human",-0.000512233289378961
"6643","modern","Activeness.human",0.00444571248690097
"6644","modern","Activeness.human",-0.000959563579934532
"6645","modern","Activeness.human",-0.00304098793606266
"6646","modern","Activeness.human",0.00172098434498325
"6647","modern","Activeness.human",-0.000261433343262938
"6648","modern","Activeness.human",0.00500031172626172
"6649","modern","Activeness.human",-0.00634330479720894
"6650","modern","Activeness.human",-0.00419151485063255
"6651","modern","Activeness.human",0.00412286260602904
"6652","modern","Activeness.human",0.00178644101346681
"6653","modern","Activeness.human",-0.00321430888905157
"6654","modern","Activeness.human",0.000922850550710031
"6655","modern","Activeness.human",0.00776506423038015
"6656","modern","Activeness.human",-0.00682242914002087
"6657","modern","Activeness.human",0.000162542014006025
"6658","modern","Activeness.human",0.00534436044148599
"6659","modern","Activeness.human",0.00618480407722136
"6660","modern","Activeness.human",0.00171540047222731
"6661","modern","Activeness.human",0.00201297027508311
"6662","modern","Activeness.human",-0.00391031845393851
"6663","modern","Activeness.human",-0.00111089514866595
"6664","modern","Activeness.human",-0.00618050141634228
"6665","modern","Activeness.human",-0.00466004202862465
"6666","modern","Activeness.human",-0.000628055716393323
"6667","modern","Activeness.human",0.0024360895133391
"6668","modern","Activeness.human",-0.00387270461193033
"6669","modern","Activeness.human",-0.000557996801079935
"6670","modern","Activeness.human",0.00447429499516634
"6671","modern","Activeness.human",0.012203337314879
"6672","modern","Activeness.human",-0.00349141227364756
"6673","modern","Activeness.human",-0.00353683010208256
"6674","modern","Activeness.human",-0.00464407087265628
"6675","modern","Activeness.human",0.00242479868336209
"6676","modern","Activeness.human",-0.00539192783259259
"6677","modern","Activeness.human",0.000357392417421289
"6678","modern","Activeness.human",-0.00357222153969823
"6679","modern","Activeness.human",-0.00195344652197331
"6680","modern","Activeness.human",0.00520098498074974
"6681","modern","Activeness.human",-0.0111775163739543
"6682","modern","Activeness.human",-0.00144446214307651
"6683","modern","Activeness.human",0.00133511786994952
"6684","modern","Activeness.human",-0.00541185866063704
"6685","modern","Activeness.human",0.00626681932950993
"6686","modern","Activeness.human",-0.00208888171283497
"6687","modern","Activeness.human",0.00702254343504686
"6688","modern","Activeness.human",-0.00122801703890491
"6689","modern","Activeness.human",-0.0020453011073733
"6690","modern","Activeness.human",0.00193356354188759
"6691","modern","Activeness.human",-0.000717216188549083
"6692","modern","Activeness.human",0.00350024488893453
"6693","modern","Activeness.human",-0.00200222563073234
"6694","modern","Activeness.human",0.00244342310784862
"6695","modern","Activeness.human",0.016142004948181
"6696","modern","Activeness.human",-0.00174756926296525
"6697","modern","Activeness.human",0.00225923235925701
"6698","modern","Activeness.human",-0.00265490623330665
"6699","modern","Activeness.human",-0.00432746688935177
"6700","modern","Activeness.human",-0.00527950816587876
"6701","modern","Activeness.human",0.00340215465131517
"6702","modern","Activeness.human",0.00140845319263767
"6703","modern","Activeness.human",0.00192800706097247
"6704","modern","Activeness.human",2.15329586290019e-05
"6705","modern","Activeness.human",-0.00381795295725932
"6706","modern","Activeness.human",0.0051256956945653
"6707","modern","Activeness.human",-0.00888456734455258
"6708","modern","Activeness.human",0.00143716687962452
"6709","modern","Activeness.human",0.000883972814562039
"6710","modern","Activeness.human",-0.00260560286411768
"6711","modern","Activeness.human",0.0024915221815077
"6712","modern","Activeness.human",0.0031411341865881
"6713","modern","Activeness.human",0.00366168388786775
"6714","modern","Activeness.human",0.00188653528377717
"6715","modern","Activeness.human",0.0112216132783039
"6716","modern","Activeness.human",-0.00232163884789895
"6717","modern","Activeness.human",0.000499521551705589
"6718","modern","Activeness.human",-0.00229771519093285
"6719","modern","Activeness.human",0.00313844032724646
"6720","modern","Activeness.human",-0.00317986723843881
"6721","modern","Activeness.human",-8.37399483363298e-05
"6722","modern","Activeness.human",0.00133249928531492
"6723","modern","Activeness.human",-0.00467823837236382
"6724","modern","Activeness.human",-0.00542828942013268
"6725","modern","Activeness.human",-0.00145366407860998
"6726","modern","Activeness.human",-0.00190826771301962
"6727","modern","Activeness.human",-0.000302543110037532
"6728","modern","Activeness.human",0.00140469504939962
"6729","modern","Activeness.human",0.00467042303211152
"6730","modern","Activeness.human",-0.00299396817035156
"6731","modern","Activeness.human",-0.00357351773051039
"6732","modern","Activeness.human",0.00152729927441238
"6733","modern","Activeness.human",-0.0047533061013737
"6734","modern","Activeness.human",-0.000926529941006137
"6735","modern","Activeness.human",-0.00136931095585861
"6736","modern","Activeness.human",0.0122556844060242
"6737","modern","Activeness.human",0.00393548676673683
"6738","modern","Activeness.human",-0.00735852542110171
"6739","modern","Activeness.human",2.22240241661869e-06
"6740","modern","Activeness.human",-0.000857308323312107
"6741","modern","Activeness.human",0.000400876286985771
"6742","modern","Activeness.human",-0.000191012678676385
"6743","modern","Activeness.human",-0.00422093327833009
"6744","modern","Activeness.human",0.00408512566671241
"6745","modern","Activeness.human",0.000758501145143936
"6746","modern","Activeness.human",-0.00439917651363118
"6747","modern","Activeness.human",-0.00568864426721142
"6748","modern","Activeness.human",-0.00263616266066836
"6749","modern","Activeness.human",-0.00190813504776601
"6750","modern","Activeness.human",-0.0026865797888625
"6751","modern","Activeness.human",0.00360543907720678
"6752","modern","Activeness.human",-0.0016465805949456
"6753","modern","Activeness.human",0.00159573391692571
"6754","modern","Activeness.human",-0.00306037074715496
"6755","modern","Activeness.human",-0.00124814617738277
"6756","modern","Activeness.human",-0.000772007923274556
"6757","modern","Activeness.human",-0.0073819655210874
"6758","modern","Activeness.human",0.00128225527982492
"6759","modern","Activeness.human",0.0123755818355067
"6760","modern","Activeness.human",0.00187520196776348
"6761","modern","Activeness.human",0.0028749473907546
"6762","modern","Activeness.human",-0.00523402848795943
"6763","modern","Activeness.human",0.0021618929583463
"6764","modern","Activeness.human",0.00503454161684898
"6765","modern","Activeness.human",-0.00246272771463933
"6766","modern","Activeness.human",0.00338323160610289
"6767","modern","Activeness.human",-0.00503495085578514
"6768","modern","Activeness.human",0.000569491438761242
"6769","modern","Activeness.human",0.000504711901799037
"6770","modern","Activeness.human",0.0072247934473146
"6771","modern","Activeness.human",-0.000460231564039266
"6772","modern","Activeness.human",-0.00523228181402482
"6773","modern","Activeness.human",0.0100638032869475
"6774","modern","Activeness.human",0.0024425796233708
"6775","modern","Activeness.human",-0.00429124507831358
"6776","modern","Activeness.human",-0.000237151207130902
"6777","modern","Activeness.human",0.00440885402912518
"6778","modern","Activeness.human",-0.00065079793268472
"6779","modern","Activeness.human",0.00494568606984322
"6780","modern","Activeness.human",0.0023781802401614
"6781","modern","Activeness.human",0.0118152045531166
"6782","modern","Activeness.human",0.000166466145318484
"6783","modern","Activeness.human",0.00451879825693764
"6784","modern","Activeness.human",-0.00210507346766852
"6785","modern","Activeness.human",-0.00603665441503476
"6786","modern","Activeness.human",0.00265450236814791
"6787","modern","Activeness.human",0.00588174234628927
"6788","modern","Activeness.human",-0.0034239287317784
"6789","modern","Activeness.human",-0.00991781148619404
"6790","modern","Activeness.human",-0.00381561590712251
"6791","modern","Activeness.human",-0.00660091145604971
"6792","modern","Activeness.human",-0.00392725692936085
"6793","modern","Activeness.human",0.000729391613158621
"6794","modern","Activeness.human",0.00724913904394452
"6795","modern","Activeness.human",-0.00137185345599829
"6796","modern","Activeness.human",0.00934149056185253
"6797","modern","Activeness.human",-0.00178575866821557
"6798","modern","Activeness.human",0.0106376905250377
"6799","modern","Activeness.human",-0.000492525805706635
"6800","modern","Activeness.human",-0.00145646567530624
"6801","modern","Activeness.human",-0.0041753904688995
"6802","modern","Activeness.human",-0.00706746603258088
"6803","modern","Activeness.human",-0.000104879394511633
"6804","modern","Activeness.human",0.00182674132562569
"6805","modern","Activeness.human",0.00295741093654398
"6806","modern","Activeness.human",0.00600381806269653
"6807","modern","Activeness.human",0.000140482421896459
"6808","modern","Activeness.human",0.00584533478163427
"6809","modern","Activeness.human",0.00949479417912342
"6810","modern","Activeness.human",0.00469278652552785
"6811","modern","Activeness.human",0.000325266303723276
"6812","modern","Activeness.human",-0.000508569452345134
"6813","modern","Activeness.human",-0.00143008283315604
"6814","modern","Activeness.human",-0.00138599717889744
"6815","modern","Activeness.human",-0.00271706631294702
"6816","modern","Activeness.human",-0.00557449976020945
"6817","modern","Activeness.human",0.00248286778410101
"6818","modern","Activeness.human",0.000880018112522045
"6819","modern","Activeness.human",-0.00412870995458486
"6820","modern","Activeness.human",0.00209252301280348
"6821","modern","Activeness.human",-0.00607309842870673
"6822","modern","Activeness.human",-0.000622696201973273
"6823","modern","Activeness.human",-0.00936915646465925
"6824","modern","Activeness.human",-0.00790790416709355
"6825","modern","Activeness.human",0.001082991108286
"6826","modern","Activeness.human",-0.00279364167072357
"6827","modern","Activeness.human",-0.00659719037172174
"6828","modern","Activeness.human",-0.00820187335235415
"6829","modern","Activeness.human",-0.000353636710791843
"6830","modern","Activeness.human",-0.00426843037036411
"6831","modern","Activeness.human",0.000717152420799435
"6832","modern","Activeness.human",0.0023728498046677
"6833","modern","Activeness.human",0.00301487820977769
"6834","modern","Activeness.human",-0.00614929648822893
"6835","modern","Activeness.human",-0.006151772084214
"6836","modern","Activeness.human",-0.00595368588400642
"6837","modern","Activeness.human",-0.000705036586237597
"6838","modern","Activeness.human",0.00255677491747622
"6839","modern","Activeness.human",-0.00305669816019674
"6840","modern","Activeness.human",-0.00535121494091671
"6841","modern","Activeness.human",-0.0062735037586659
"6842","modern","Activeness.human",-0.00178227836422121
"6843","modern","Activeness.human",-0.00165163652090903
"6844","modern","Activeness.human",0.000789409529197818
"6845","modern","Activeness.human",-0.00600984269618058
"6846","modern","Activeness.human",-0.00223162165441137
"6847","modern","Activeness.human",-0.0034426891851515
"6848","modern","Activeness.human",0.00890336340488181
"6849","modern","Activeness.human",-0.00289775052357828
"6850","modern","Activeness.human",-0.0038418196461912
"6851","modern","Activeness.human",0.00853550900946641
"6852","modern","Activeness.human",-0.00524493978263896
"6853","modern","Activeness.human",-0.0025987508391669
"6854","modern","Activeness.human",0.00490914418248751
"6855","modern","Activeness.human",-0.00398919436640136
"6856","modern","Activeness.human",0.0120354755688058
"6857","modern","Activeness.human",0.00430377068431544
"6858","modern","Activeness.human",0.000186452731490422
"6859","modern","Activeness.human",-0.00181898278611513
"6860","modern","Activeness.human",0.00349856840506893
"6861","modern","Activeness.human",-0.00406018636581345
"6862","modern","Activeness.human",0.00932295085520747
"6863","modern","Activeness.human",-0.00121879847127015
"6864","modern","Activeness.human",-0.00580677663375758
"6865","modern","Activeness.human",0.00682343222977166
"6866","modern","Activeness.human",0.00564023109036724
"6867","modern","Activeness.human",-0.000875261293354681
"6868","modern","Activeness.human",-0.00220553194361961
"6869","modern","Activeness.human",-0.00216935749216462
"6870","modern","Activeness.human",0.00282967819116315
"6871","modern","Activeness.human",0.00253130454325927
"6872","modern","Activeness.human",0.000380474121887297
"6873","modern","Activeness.human",0.00135641004923287
