,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Supervisor and Subordinate,71.3060222185222,26.4606563189896,55.1843691802025,25.9780965947633,84.3742162158829,21.8430321221988,79.6671089712756,34.0176827801828,60.8269688644689,75.2757270507271,69.7860472860473,46.4844630677964,25.9665065780262,77.775047728234,62.2305812651401,41.7341014377779,65.4348274365431,39.6248955293073,17.8284235735216,43.3755750422417,45.9517909650263,34.3920475312632,63.103202661536,69.3919833253167,72.6477813852814,91.0637766554433,73.7061788520122,62.8333152958153,73.5279801988135,68.0272767356101,75.8623496873497,69.9398348565015,58.3516494308161,1
Boss and Secretary,78.8403608736942,25.6652856402856,64.772876352043,30.4275520775521,80.9042409750743,27.8215859757526,72.4584577459578,36.581822652656,59.6016848891849,68.4947094572095,69.8426889468556,59.8875599890306,28.863438123242,78.7028067520715,68.4087429273704,43.3978774765539,72.9360910694244,45.7596172527545,19.0989293839784,34.7242069840109,44.0428396857318,27.4113342630499,55.4094276094276,65.5182299182299,73.3049963924964,91.1768518518519,75.613437950938,63.770171957672,73.0728054353054,73.6940295815296,76.6981301106301,77.2438031104698,56.5489919031586,1
Entrepreneur and Investor,74.8214951714952,57.9950981117648,53.186937291104,32.0029171445838,77.5266432641433,23.8535561660562,66.2997215747216,35.8802530802531,78.3443764568764,84.7110623943957,77.44064330731,49.1614130060208,27.1886337155945,75.4076702799742,90.1144475713103,59.6134842191215,69.1706890876009,38.2993937163055,16.2644220158926,40.4006958364801,76.4639473271826,28.7075137190333,72.0391554433221,66.7259840468174,72.4437890812891,83.4576338784672,65.7963664421998,58.4795995670996,62.7731441398108,43.0676948051948,75.7069524611191,71.2914301747635,46.069398348565,1
Intern and Employee,71.8135124135124,40.9997578039245,50.0834851876519,31.1289224664225,73.9303088886422,25.8192101108768,80.3070838112505,42.7804103304103,58.9674507591174,60.9316077441077,59.672732668566,42.0049924839141,26.7901271386566,71.0571756311952,47.6761763019116,38.8054740194446,60.0614003915475,37.3974467072506,15.6468162102966,35.4703022558415,41.3239252668174,27.0624073457407,52.0180274971942,55.4362113195446,64.0276374859708,86.0529200737534,66.5324895783229,41.7342171717172,63.9325957992625,63.4704545454545,73.7004789963123,60.4545534712201,61.7212882796216,1
Lawyer and Client,83.121059033559,52.6441182274516,58.6642357642358,33.8924028132361,82.9392551892552,28.9963587338587,59.0787004662005,36.3644679394679,68.0007663632664,74.474552607886,75.1696972780306,49.8407315995551,27.3900032066699,79.9137745152451,80.8939002627728,44.3012080965512,82.3050956940663,40.733969552597,14.9366282138341,31.3090452031628,68.4962733617145,23.2549053977976,73.6792448292448,73.4495290203624,75.5521103896104,84.6428350970018,77.7058461600128,40.4059143017476,71.1024631232965,63.4242504409171,77.6462141253808,80.9397386564053,47.6709175084175,1
Judge and Lawyer,52.8038036038036,38.6521379854713,41.9213331421665,25.0918401043401,90.60658338575,20.7716897300231,74.9341212799546,35.2712770254437,53.8082323540657,72.150584292251,61.8019588436255,47.2878088414853,20.9056443556444,67.8313630178826,33.1831643030173,30.6143544636192,46.5339417209515,24.1960529031607,15.3243872594363,45.9400454030356,64.6317567508744,28.3765155958783,77.694398348565,61.2870931537598,55.983664021164,85.898727352894,62.6139850889851,45.5806577681578,64.7527697611031,59.2540905082572,77.9482042648709,64.8106000481001,55.6360790444124,1
Victim and Criminal,16.8791222666223,32.6102491644158,28.720938629272,34.8366260282927,40.9296979255313,23.129559637893,51.7420129253463,23.9314107189107,22.9251680418347,44.7512880637881,48.6364831156498,49.6887235767138,13.6197772543361,23.0560605063056,38.8327702435546,34.1373060944139,14.0661122646417,15.9358065228163,15.4127196242392,90.8698513541651,21.1870938248389,86.2501050692227,54.7816738816739,46.2063672438672,16.6722222222222,20.6324134199134,25.5328242744909,23.9021584896585,44.8889810806477,52.3871172037839,15.0703142536476,11.4856060606061,46.0841289882956,2
Drug dealer and Addict,58.1616986408653,29.7876313501313,54.5267908017908,34.8983171149838,37.1150508442175,33.9075409158743,21.748875353042,27.8358322233322,56.2019443519444,67.8779206904207,83.3772785856119,44.4873350415017,15.1808285849953,49.6272721106054,89.7004295087629,83.5678403386737,76.9059278684279,39.6748038998039,16.2763323096656,43.5500288291955,65.5037884954552,47.3422458714125,34.064582331249,54.1965207631874,64.7597943722944,49.5801587301587,64.3619448452782,58.2225509058842,67.4429032387366,64.8295995670996,14.1284792368126,41.4205286996954,35.12566337983,2
Victim and Witness,58.9167873792874,56.5415151206818,38.7301422343089,44.1391952183619,49.8488434405101,33.8150688817355,55.9307723141057,53.3155044030044,35.4921764963432,41.9979744021411,40.8465853590854,59.9002221543888,26.090217344384,52.3900812150812,22.7049797424797,25.0540678457345,26.5159130992464,26.4577222160555,16.1341905008572,34.6621845746846,32.1171942255276,30.3687989479656,68.9527417027417,61.3050485008818,48.1486932820266,27.3464526214526,44.3523709315376,23.3155062530063,62.6252124418791,55.0108325316659,66.7868225909893,51.4759399551066,43.4771023729357,2
Criminal and Police officer,20.0113070571404,24.3431152181152,43.4009404176071,26.4976511143178,67.81973998224,22.750694367361,63.8996733205067,31.2524085482419,25.5736955945289,62.8139200305867,49.7207528582529,41.9798820007153,13.1406894031894,43.3877865961199,27.8800725509059,25.165042673376,32.2772250897251,15.3565912482579,14.6721167721168,81.9728381186715,34.7415151206818,63.7112268903936,80.8895041686708,60.2717692801026,23.3074134199134,62.4337401795735,48.6846801346801,34.3857744107744,50.1583313291647,46.4721300304634,55.0447510822511,20.4559684143017,49.9840869007536,2
Criminal and Prosecutor,23.6392618184285,24.4549301007634,38.6047965922966,25.9933540225207,75.6726925851926,24.7335761460761,69.2524224232558,31.0191388858056,24.6964954798288,64.8933507850175,49.3869533244533,45.7944228610895,13.786932974433,50.3779421196088,34.2347572180906,20.7887333345667,39.308972971473,17.7636819970153,15.2759991551658,69.988661646995,40.3553363303363,51.1261886261886,75.0261664261664,58.9572771364438,27.505150713484,63.8212281545615,48.284467692801,33.5196568863236,51.158968654802,45.4868586660253,57.5086279461279,28.6337401795735,52.3077942119609,2
Criminal and Hostage,24.3387487512488,19.9606544689878,40.0089609464609,33.5074100282434,38.3647881439548,29.2796678630012,37.6993401660068,27.8602707477708,26.6039462081129,62.88480331397,55.605628322295,58.0392502559169,12.5922952047952,34.9879458504458,45.1665881957549,34.6110767319101,20.7479472687806,19.0196380779714,17.3090756465756,82.2079952454953,40.7795042920043,83.6003000086334,45.947613035113,51.4729858104858,22.7884599967933,25.8224226390893,35.7422138047138,24.332696007696,57.7796616963284,59.0422077922078,22.1372695206029,17.5562249478916,45.4396765271765,2
Defendant and Plaintiff,19.6277558860892,43.9511585636586,45.4584431001098,33.066481358148,64.9768846893847,27.4612634279301,64.4990970449304,33.5745700287367,29.7256717048384,63.9310601435601,52.7833028083028,53.2263580555247,16.1230875605876,49.6308441558442,40.3937334270668,26.5437033645367,29.3476841060174,19.0316613941614,16.4982776482776,70.5356183939517,47.8100156016823,43.7680096138429,67.2970999679333,60.2766814975148,29.1804834054834,44.8143278018278,51.7140011223345,33.6618145743146,53.9483265191598,47.8284712201379,54.4981842231842,29.3356120731121,44.7638848805515,2
Police officer and Offender,24.0792631750965,27.8739117364117,37.950061050061,26.3271951813618,71.7062975604642,24.8877835127835,67.3575053033386,32.734671655505,27.7973691432025,55.0654199195866,51.809202680036,39.3810044893378,12.3292978626312,49.7224972558306,41.3497266622267,28.2240048531715,41.1595537178871,14.7113022779689,14.3160705035705,72.1526260776261,37.5202299243966,51.9983228191562,74.5003707712041,57.8194805194805,27.1374599166266,67.1110950777617,48.2290905082572,27.1347422639089,57.518917348084,50.5544833253167,58.0473605098605,27.5421316337983,48.1735209235209,2
Police officer and Civilian,67.5991523908191,48.967725638559,39.7932222098889,38.4200550992218,64.2024090107423,35.4661865911866,76.9043249959917,53.934162288329,48.9281764531764,46.2264104722438,43.2692045608712,28.3037830996164,30.4813194521528,56.2009393384393,28.0560303893637,25.3644172185839,57.0703583453583,29.9362130153797,16.6934311059311,28.0982454274121,36.1849201724202,28.8674422799423,83.2270061728395,70.0944564694565,65.427733686067,68.1216410133077,52.809613997114,48.705796055796,46.8359026775694,47.9283229116562,80.0634159050826,69.2898328523329,50.4678391053391,1
Parole officer and Parolee,46.3031875531875,21.903035313452,44.7937878479545,26.4801363759697,80.3444067506567,25.9103821332988,55.1916269687103,30.1506742485909,35.5131596798264,62.2508279529113,51.5534078575745,52.9545272175174,17.305553324671,63.7880270147427,27.3568059935707,26.6525720920329,48.4064227257855,27.6810606695411,11.0507559343344,56.7862932365383,37.621838655172,55.559815638247,71.6535080660081,62.2368578951912,42.4339430631097,75.4621674621675,55.8605789272456,44.376888697722,64.9028295778296,56.1394747228081,66.082728691062,41.1272519147519,46.9869174035841,2
Consultant and Client,70.9050343946177,51.6096735055068,45.8968935385602,30.0700116241783,79.919727957228,27.313022702606,57.527864034114,33.8805607972275,60.1855486334653,76.7169214273381,69.833633033633,44.1849318800299,19.9432526079585,80.7214847062886,85.0855211237564,51.0878155704136,84.8171515213182,27.3224239812475,13.4246124155438,32.2274276195845,72.8578053391779,23.7090947632614,64.5914841331508,63.8733041649708,59.1367450450784,80.7652591235924,66.6744843119843,37.0419523377857,59.4194395111062,53.5608097149764,70.6948523698524,62.0199829491496,44.7306195347862,1
Chef and Customer,70.1231418273085,51.2980282834449,36.00664327956,32.2202581369248,68.0353792041292,27.7377108231275,70.8689693023026,29.3287970517137,54.7135111801778,58.545268311935,76.0911118973619,32.7881153160565,24.4734542690425,44.0344829734536,73.1494275151138,69.3431203328262,80.0737787085826,23.3949554802496,13.6852979083371,24.327968935567,41.136510629893,17.2784492831061,57.0418777210444,53.6151897485231,46.0211951628618,76.6315722857389,42.2654549154549,25.1649526399526,51.3554380804381,49.8625881834215,73.9592587967588,60.8853837520504,47.6888518888519,1
Customer and Server,72.2403759820427,50.6837437254104,42.1352783790284,34.0871605246605,68.2969390177723,29.4035771327438,77.7293534397701,33.114960964961,57.2471829096829,61.1255088275922,75.2008606362773,27.6372175391783,22.3342343114402,54.5770348387995,78.8007826051944,69.6259382774089,88.4201127576128,25.8409167176324,11.7294129526973,28.7156654347831,44.6665057981234,21.2274219879612,59.5224382099382,56.8957736707737,51.651369001369,76.0514359097692,59.7372755331089,25.3218190759857,59.4833134458134,66.1455632330632,71.6761140094473,58.6657580074247,44.255434688768,1
Customer and Businessman,63.7822819156152,51.0110118276785,42.692173644257,30.2451853701854,76.1582266498933,28.2678985366485,63.0337852733686,31.2496528163195,63.8857539065872,77.6087446504113,76.7757816257816,39.32405042307,20.0960266403894,66.4658201185162,89.5992696210833,73.9370063306338,80.9959137177274,27.209120871866,14.6176951860775,33.3047438128321,76.4807567251195,23.2866376270788,67.4517255892256,63.0056146014479,57.1457172457173,79.9792856834524,60.4173906340573,41.4010253635254,55.3128422503422,49.6337226045559,68.3529188404188,60.6730033855034,47.6558490891824,1
Doctor and Patient,81.5992876722043,44.7355477855478,59.5423090798091,43.7239999198333,77.3647701835202,41.8715684007351,49.9378505753506,39.0819578569579,48.1629698233865,53.0020618270618,64.3768536247703,48.3726202174732,42.0228103686437,85.0813753512283,53.407775920521,38.4715223592674,79.0759383318207,52.0114896087935,13.4772445691563,25.5286524840446,38.3929164698772,21.4033832997068,83.4410205535206,77.5363483738484,66.1765450598784,80.9815218731885,70.5951850618517,54.7452929786263,70.5129756046423,75.718455310122,85.6293612251946,85.8791763791764,51.2074877283211,1
Doctor and Nurse,77.3017420850754,43.110334649918,68.8241122303622,42.9026542901543,70.8572442218276,39.0103056665557,59.2408925179758,51.0016014849348,57.0707321998989,49.623692973693,55.070353026603,47.5244877217916,35.0629768379768,81.2374685681058,29.8106567905588,31.618346803886,52.2602815394482,42.8203822593528,16.5656189489523,22.6487562274327,32.9380880648038,19.3164200541652,76.8196420863088,71.0379658921326,80.3125434750435,82.973423644257,70.4688792688793,65.937670354337,74.3053862803863,76.8823445073445,83.0414910706577,83.068742677076,48.2603054353054,1
Patient and Caretaker,79.567095327512,52.6852487789988,67.2707154727988,57.5931047347714,59.3854549000382,49.9766660808328,53.563385380052,48.4174361903529,50.5183325933326,48.6225606954774,59.0864401801902,51.9390684116174,48.7576415323964,70.0272332152234,51.090580833473,38.6841288069229,77.5499531967669,62.6448246560992,16.3598005480358,25.8481258393023,40.7934825613747,21.7112530534099,72.8151573734907,77.7711307211307,64.7865316781984,72.2388518888519,72.9619195619196,60.1776222234556,73.3685538227205,80.2859447651114,86.6091474883141,87.0521759105092,55.5740102490103,1
Driver and Passenger,81.3709869283528,59.4228942268029,30.0429848636247,29.6748562582928,60.2174249683925,25.5991196239261,73.2566769778973,36.6681270541178,58.5719891988339,52.8793561195522,79.3329293599417,31.2184263267597,20.3527657527658,40.4526515151515,77.3449314574314,48.6314033189033,88.393107663941,19.3852693602694,13.7456549623216,25.845512666346,51.3291345999679,15.7397907647908,60.9554454804455,52.4878281440781,47.1600728746562,64.4858962796463,48.0097735597736,18.2097066513733,69.5838825526326,74.8573978490645,75.9668315480815,61.0521835417669,49.8556810473477,1
Coach and athlete,83.121907003099,37.9365281643403,74.571273468629,46.0354564987434,61.3038394659654,42.4485748189051,70.8050040306748,55.1916491565614,61.3644049095803,66.4837094593287,55.99555250773,64.3469316177649,40.1896224146224,86.8913119288119,56.4498015873016,34.5161996953664,75.5984327400994,65.4446608946609,13.6248737373737,32.5326639409973,51.9937810646144,29.4388187429854,54.5563419605086,72.4477586456753,81.6018589435256,85.0556355681356,80.8543256897424,64.2800295383629,74.6750859480026,80.9774883295717,81.889624033374,85.4021071521072,65.7340322486156,1
Team Captain and Team Members,78.1945578071739,43.6386266964698,69.8704210950728,43.2120694760272,58.2325360837229,40.6956670866114,73.57993588894,59.1026994538733,67.1317872630179,65.7960291772211,49.9711494583657,54.1891273849607,40.4101390893058,82.361044973545,38.3460898669232,33.9713243546577,56.5302869969537,61.3793510501844,12.8201519159852,37.6369368286035,52.7548420715087,30.6640792849126,53.1174144528311,66.9875867959201,80.7181822806823,74.9596498408999,76.0242704055204,59.5522142980476,75.6926868656035,74.7503665316165,78.9606826044326,80.4574417866085,40.6315234919402,1
Club Member and Club President,73.5799798441439,38.5534543677475,48.5073357102898,37.5195215646067,66.9345270298444,28.8264785925003,71.4631782901004,46.0849777692399,55.857934801601,59.3224751321759,55.5624806966912,47.9383136924804,27.1332551707552,63.3082010582011,52.6846540804874,36.6609928651595,52.2485209235209,38.3502465127465,12.7297158088825,30.7567620650954,53.675170354337,26.0037758537759,45.369712000962,56.7707521645022,73.265079287996,66.1906036093536,60.38375999001,52.0380240901074,58.0062457604124,55.251497653581,71.3714548568715,65.4057395536562,55.9918490460157,1
Politician and Supporter,66.8995772569173,37.5458259557589,38.8072093794101,30.9019305542525,75.2946548387209,25.1831399279542,76.6136126859037,33.3004882725729,48.3138987856351,67.1659677578279,34.8796182995615,34.3511042969376,26.6639510181177,53.4128747795414,49.7466750841751,37.6356321147988,56.4002765752766,37.1963724547058,13.7112534070867,40.5931056597723,50.3715488215488,32.7923240339907,71.5237931050431,60.5195768737435,70.1604209062542,60.9914546102046,50.6926185697019,50.7108166524833,50.9943605776939,35.8921866713533,64.1656324385491,61.8805480013813,57.5801124030291,1
Leader and Follower,71.4129701047529,28.6236800780918,47.9172232733249,40.0218056653815,64.020383884548,30.8227369026647,69.14867583397,45.8691572526583,42.5896573231455,58.0769990496642,35.082715906671,42.7695526695527,34.3542989417989,60.6225288600289,31.231271043771,31.6513447971781,45.6800064133397,46.179164662498,13.4311768478435,30.6554052429052,42.4785333493667,33.4643117684784,65.2741098407765,67.236971670305,69.8378392440892,57.6075086950087,57.5899884066551,56.5197612572613,58.6140623265623,46.2099301932635,69.0684396621896,69.4858730004564,56.8275688817355,1
Representative and Citizen,67.7119844694922,43.5850061998927,39.0607260749418,33.9310071139922,71.9804911057104,25.7228310985922,78.9664014090485,42.2236192146538,46.3362542137181,57.9261104459505,40.1891324108945,33.5908209074876,27.6630571588905,51.7579425204425,34.8473645181978,32.9608886483886,57.270488616322,33.6343795093795,12.5162918871252,41.6991161616162,50.1673340548341,27.0225609267276,76.5777372319039,64.0311684457518,65.7013867305534,60.199058657392,50.9218499093499,50.5785355847856,48.8351593622427,38.948030364697,71.4196623592457,60.9741440658107,52.7473797036297,1
Officer and Soldier,65.6353236279449,29.3088325947072,58.8686140422853,32.7910408944723,83.2667876551648,28.2358486022444,66.4669532565817,47.7476550233774,47.7322584536207,64.1429101447419,51.9558801191928,55.8901735610069,26.3260662177329,67.8599867724868,24.5589005130672,31.1100228475229,51.1321628988296,41.9952300785634,12.0515371973705,37.6315856982524,31.5540985249319,54.4839846881514,68.8849445307779,70.1958432770933,76.4329604037937,85.7694022798189,69.8372337539004,62.9533700867034,70.7543482751816,72.304233035483,77.4998191623192,81.3805958701792,60.3553218386552,1
Babysitter and Infant,81.9082150873817,26.5069028194028,71.6981163897831,58.4510515718849,45.6114823448157,57.8276316276316,60.5945293903627,49.0943829318829,41.09691003441,38.4722923681257,58.4686603519937,58.5972943722944,71.6531826198493,60.8146304312971,54.960101010101,37.5603134519801,80.8337381754048,76.2182700016033,23.5554272887606,24.2038119288119,39.8662978996312,21.9667789001122,66.6083559187726,77.0862942612943,62.7438945313945,73.3549295611795,69.5432869599536,48.7776180609514,67.7600795809129,86.0995739599906,86.394130714964,85.424181682515,81.1643039059706,1
Religious leader and Congregant,73.742005371172,27.5618244409911,57.4978028144695,50.4909360701027,69.6300915134248,36.2966621341621,72.763861293028,48.7144011852345,39.4356165439499,52.849666999667,31.7465773424107,39.843887285554,43.6046376463043,76.3484527817861,43.0095679012346,32.455455347122,59.9840227673561,57.8879028379028,16.6452300785634,28.2002845919513,41.9712481962482,33.8077641494308,52.871577959078,65.9887067407901,75.1788052225552,52.5947686572687,66.9498407456741,66.8819665673832,64.5765107577608,55.1357249232249,72.2666719083386,77.1727631935965,54.7654088195755,1
Between religious followers,67.3066740358407,72.6790484207151,54.4934001184001,61.0335351377018,44.882268348935,33.947365289032,69.6432527349194,64.157603970104,51.6383129216463,40.8627289377289,28.06165670749,34.5317139650473,43.9100729517396,62.851771685105,24.5779501362835,30.5626503126503,33.4588143338143,47.1806838223505,17.9059804393138,37.59841670675,40.9664582331249,25.2472342472342,43.2374696291363,56.2470605012272,72.2850034995868,31.1051235030402,58.1388965972299,57.9142670601004,58.4468287884954,51.0697107676274,70.2413284246618,68.0562705041872,44.8677868427868,0
Prostitute and Customer,55.5561114811115,30.5954442162776,31.7383292633293,27.2896717480051,53.627154635488,58.7321639779973,14.0822715864383,16.3894668603002,54.0111726236726,69.5456039331039,79.8394236935904,42.4445045695046,16.0198011864679,23.3535113035113,92.7825156325156,55.7862193362193,88.6538079204746,23.8845157928491,58.8648589065256,34.6448813532147,64.8427609427609,40.7047138047138,20.5627630085963,33.8814384689385,31.5162000807834,67.2539205393372,57.9995751162418,14.163970982721,57.9024204190871,70.5572769051936,21.6180335097002,32.3151447318114,39.5624254603421,2
Guide and Tourist,79.5009673968007,53.9146325896326,37.2008027466361,28.0148905107238,76.4168680085347,25.2963095546429,84.0614774114774,29.3863028946362,55.4541224207891,71.8148548981882,73.4148202106535,32.3944604777938,21.8291005291005,80.7120089786757,84.7948412698413,52.7371091871092,87.5082210998878,28.2477954144621,13.6209595959596,20.401443001443,55.5965608465608,17.2356902356902,54.2976005476005,53.0810909769243,51.4824795574796,79.965499623833,66.1219424865258,23.5360778110778,63.6244698973866,63.4668828856329,76.6286537536538,66.7587441879108,46.3792979397146,1
Athlete and Referee,54.069377690211,38.1131219089552,42.2673192548193,26.3374133582467,79.0934935434936,24.4246595996596,85.7664255497589,39.1976278351278,44.9274714483048,69.0228390436724,52.6048619590286,39.1468694885362,23.1232844316178,52.8447851531185,36.0541486291486,30.8255210838544,52.4436467853135,26.2073753407087,12.147759339426,52.414570306237,41.8852132435466,31.5228114478115,55.9183197204031,55.5966819445986,49.6696232008732,81.7729382500216,62.3993024722191,30.9176821635155,64.7112740654407,61.3714924735758,75.0860770402437,59.6753985212319,49.621979332396,1
Slave and Master,27.5731308814642,16.1049987049987,44.7912507245841,25.9961911545245,57.600832038332,28.0280128821795,37.8274507899508,24.6089740506407,27.0922825631159,54.9726828726829,54.6796371838038,53.7312690396024,11.9239458072791,26.1842432259099,50.6762866762867,45.3376984126984,63.695695045695,26.7823392656726,19.6711920795254,70.0036315536315,25.72177328844,81.7131112714446,27.8672241338908,39.5116553199886,20.477158952159,47.9771853146853,38.9973521077688,59.0842011383678,42.6239888969056,59.0507864820365,17.2592500863334,23.7643944018944,49.5155645280645,2
Reader and Writer,81.9576287909621,66.2437052145386,41.494696044696,46.3500809375809,59.1530984447651,30.1426204967872,66.8697604864272,41.8750749250749,51.4459912001579,53.627131356298,53.2241340449674,39.0146504729838,46.0739939073272,75.5162137245471,53.3886964886965,60.6656365239699,59.8258818342152,45.8114798781465,16.2565736732403,20.0527898027898,33.5930174763508,17.1187910854578,64.3219966761634,63.2013358555025,60.3179043179043,65.994448684032,54.0510083280917,48.3087917483751,39.2630611672278,29.2973492556826,75.6835514793848,63.3501392897226,53.7727385269052,1
Reviewer and Writer,51.0908725533726,53.7207659624326,46.2937952479619,34.2681147556148,77.3034789284789,26.3652639027639,78.1901763360097,39.4729888938222,48.5097453472453,67.4574564324564,47.5375863334197,51.1326549222382,26.3267706830207,72.9858876463043,45.2831599727433,38.5327390973224,55.3261333573834,24.6764971139971,15.7959245230079,50.3131042568543,40.5204355058522,24.3553220699054,61.1543795710462,66.2862860904528,51.3725364142031,82.5460166376833,55.659094300761,38.2222364055697,45.0826079784413,30.2358208149875,78.4356726606727,46.5967416842417,46.4505170755171,1
Performer and Audience,79.432996324663,54.7779778863112,47.5988949322283,57.813209013209,58.6112973446307,37.2099557849558,85.0384034175701,42.5625713792381,45.6997459330793,52.3790693874027,45.4708442791776,39.132991622575,50.2829745871412,59.060091991342,64.1799432820266,35.5388818742985,73.1136523969857,47.0748697290364,18.290532307199,28.2075186387686,33.4428330928331,21.7967532467532,63.5034386909387,69.0062898521232,61.8856040564374,74.5450797659131,61.3799794341461,39.4515410515411,71.2856553939887,63.3233359233359,79.4171700213367,66.0101928935262,47.3871114996115,1
Dealer and Buyer,63.6174576966244,58.7012297887298,43.0144828936496,30.9209292250959,75.2331424748091,24.737285708119,74.4804946596613,30.1297121088788,64.2415326956994,80.0623489165156,84.8995686412353,42.6945226070226,21.9988295654962,64.3064043209876,93.0353585457752,85.8876873897707,77.2346560846561,25.5021063812731,16.9734968734969,45.1987884800385,81.7403529341029,33.0121182058682,73.4505422047089,69.6164574622908,52.639251026751,76.3082929416263,71.1082604124271,33.0761508553175,69.054483016983,61.5828177994845,72.7392607392607,56.0608706108706,48.3464267214267,1
Sugar-daddy and Sugar-baby,66.0824399366066,33.2219101885769,59.738809647143,55.0928898262232,31.6265176181843,77.1956128747795,27.9206366164699,43.761751365918,62.7653728987062,54.644211652545,68.6285792910793,63.5602733686067,50.9098615119448,44.0715538319705,76.215854978355,61.832355299022,62.2589065255732,60.3340127465127,67.1505531505532,39.0068011463845,59.8313692480359,46.2780834135001,24.1686759228426,51.5317995276329,48.4241018241018,32.695214045214,63.6434728851396,43.7382837841171,60.5167657959325,67.1326836743503,31.3297660672661,46.6879202587536,76.2794537252871,2
Director and Performer,75.9687488437489,43.1620519912187,66.4905612905613,41.7023909732243,70.5519338686005,37.0305496972164,71.6915419457086,43.6494796869797,63.6063294729961,66.7509694009694,57.3443419235086,57.7599206349206,32.7534792368126,79.3824845679012,56.3503517316017,39.3653078403078,56.709918630752,37.4592422238256,17.2370350328684,41.1971500721501,51.4008177008177,27.8025172358506,55.1155566655567,68.4450982659316,72.9915814124147,87.7475408850409,74.3773898940566,45.3765362723696,74.2765333432,73.154777321444,77.7796789630123,73.3723304473305,52.4302507677508,1
Psychologist and Client,80.4429724596391,52.7032741949409,68.9731105314439,54.4760014676681,71.920356957857,46.7176810843478,34.171927301094,38.7048308173308,54.7372382247382,52.8231980981981,56.1486589028256,62.5325446929614,36.3755751964085,83.698075998076,70.8093975468975,42.966488295655,79.4353946208113,54.8856441398108,16.6317570546737,33.2597061888729,49.8411044973545,23.0196478675645,71.5805333555334,77.7413631121964,67.3638275304942,84.3755554630555,77.1303922928923,60.5059875309875,77.9236661486661,79.699426036926,84.8561500228167,85.7892334517335,54.2142436267436,1
Judge and Contestant,51.2710722919056,35.0166120916121,41.518586968587,30.7656311281311,81.3483090983091,25.2808742183742,84.0658596033596,34.9718303301637,40.2067172025505,59.4984026775693,55.3115341448675,45.7722252284752,22.8515432098765,58.9429132595799,30.4965618486452,29.6310816498317,45.3199104136604,24.1577360910694,15.6504769921437,57.5924673320507,40.8084976751643,36.8087421837422,56.5106785190119,62.0949388574388,44.9518600226934,78.9639775348109,52.0997937247937,26.9961197752864,68.1628058669725,59.0354975271642,74.3657393532394,51.6261029094362,52.7393493851827,1
Man and God,66.137492291659,31.2987211862212,56.6650072150072,63.527820636154,37.9339524672858,57.3400163108496,34.8728507603508,61.3022919981253,44.0130910755911,33.900234025234,30.1391178266178,63.2885632114799,74.4319244027577,48.79954004329,22.2849416786917,29.1504529421196,30.1164742664743,71.4647216209716,25.6183601891935,29.9211139169472,30.9044632836299,29.8303952220619,57.1162777037777,67.4896341313008,58.7718065884732,27.0150975567642,49.5179279054279,76.0616850741851,49.423157706491,42.7732875149542,76.1745455162122,73.6770292978626,81.43211001961,0
Between Co-workers,72.956483639817,77.3390634057301,63.0299359591026,37.2482992316326,71.013069646403,33.676054038554,82.9620580037246,53.9453305953306,81.5786933745267,69.5488257113257,69.7722692431026,45.9673841590508,31.2550625300625,84.0675885842552,41.2312690396024,41.4758497675164,51.4215808882476,45.9713323713324,17.4199935866603,43.2950056116723,63.7523448773449,25.9936267436267,71.0651148234482,74.5839882339882,80.060319618653,86.0133843008843,67.413024013024,62.0302943969611,83.1199507282841,77.2579483787817,83.3702462660796,72.0554453262787,47.0253769378769,1
Between sports rivals,29.0642593517594,79.4445047236714,49.3659810868144,37.4638418680085,66.6782684907685,27.0086112961113,80.9044421627755,39.9508576300243,50.5357428065761,80.730040638374,49.2373842207176,44.9391774891775,22.7869729036396,28.2874539041206,29.7178731762065,26.4651555234889,22.2248316498316,25.0896624979958,10.8379669713003,85.1831168831169,26.6120971620972,40.2631232964566,44.3729155104155,55.4283918242252,32.1529174529175,63.3210519418853,51.1516110432777,41.5483533441867,69.3421442754776,51.7181309431309,64.8769195310862,28.0523530481864,34.2933384516718,2
Between romantic rivals,30.9335480877148,72.4077371702372,49.7275923150923,63.3387294803961,30.3231632564966,44.9352624227624,42.0951212367879,41.1457790666124,42.808164983165,61.626895635229,42.2308987308987,69.2796296296296,49.1194484527818,31.5236010902678,21.3911455828122,27.5680735930736,16.3938071188071,33.7470017636684,44.6414061247395,85.3678210678211,35.0226230559564,47.6390532307199,33.6708137541471,56.9570912112579,28.931362310529,23.7946027737694,49.6001492334826,41.2316062024395,60.2798266548267,43.6246517371517,45.3078600411934,28.5901539818206,33.3332564040897,2
