,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between fans of opposing sports teams,25.1556307889641,57.7196889530223,31.9595432345432,46.2622007622008,38.3652578902579,20.0605258938592,70.8373265623266,32.439126305793,42.8042916959584,56.9008281841615,39.8294745378079,34.6758798300465,16.595330286997,31.2107002565336,22.4934343434343,30.824056036556,22.3648829565496,14.7376984126984,17.1762946929614,81.6403940195607,31.2313131313131,42.1715808882476,37.7741181657848,39.6871151996152,24.1328262786596,26.7476992143659,36.9170394420394,30.0656224947892,41.0289862914863,28.787822671156,45.8523849607183,19.815873015873,43.1663439955107,2
Superior and Subordinate,55.6698998532332,25.806245297912,48.8775974025974,26.1799025049025,81.882112640446,24.9697549364216,67.3658168991502,34.6315018315018,56.641954650288,78.2093230843231,69.4655215155215,53.2120169953503,23.0402477152477,73.348410694244,68.6282106782107,45.0959435626102,67.4136604136604,33.7443502485169,17.0168089626423,42.1935125060125,61.4111712361712,40.2128707712041,64.2339947089947,64.2864638447972,57.8095558762225,89.3712682379349,62.9049983966651,58.7234387526054,67.5431818181818,64.9716971300305,62.1508738175405,54.5607643899311,57.247935706269,1
Aunt and Niece/Nephew,82.1355844772511,49.8990475573809,76.1986747820081,81.2489115822449,29.8717920967921,63.3056039639373,58.0289454372788,78.4595231928565,54.697007313674,27.0416475499809,38.4072011322011,80.9075817700818,86.5115019240019,68.9614518197852,29.2556697931698,35.6165203623537,30.8243827160494,83.5887085137085,24.6910674202341,19.772588985089,39.3716630591631,18.0781004489338,61.5626743626744,82.9338083213083,74.7325817700818,26.007391374058,74.3480519480519,92.6613576238576,66.7285573993907,67.7286395703062,80.0234066859067,86.9986231361231,74.2598063973064,0
Uncle and Niece/Nephew,81.2707912457912,51.7285834535835,76.8583891417225,82.41273664607,31.583538375205,62.0021919438586,58.4082349749016,78.4949704616371,55.4845796179129,29.1264689014689,40.8571989738656,80.9027316818983,86.1873817540484,68.6744708994709,29.0679473304473,35.2468374218374,30.9608505691839,83.6785553952221,24.504335016835,18.7191057399391,39.7314313772647,18.7356862273529,61.039436026936,83.6592632675966,77.2718795093795,27.0432519640853,74.5018779060446,93.2897166105499,67.1813071188071,69.4961079044412,79.9866201699535,86.5682880391214,75.2585417668751,0
Between frenemies,33.8163043746377,62.5656112406112,39.303214686548,51.882623703457,37.0668051084718,27.0928145928146,56.5626845376845,33.1786662411662,49.3736846486847,68.8696579654913,43.1508505383505,51.2637496762497,28.3906753740087,37.1411832765999,32.2556353368853,30.2291537166537,23.2786154431988,28.6046631609132,16.3500172666839,79.5253198961532,38.5446547279881,46.8287265974766,31.8284934201601,46.5038587955255,29.9660265660266,27.2817170483837,47.8315237231904,40.0442369359036,46.7855191105191,38.5364780281447,31.0102098518765,19.5265623265623,27.003411711745,2
Between half-siblings,63.3030076405076,66.9785415202082,68.3881288464622,76.5230849397516,27.3268718935386,53.576034305201,55.8710892502559,72.2076730368397,60.2148595231929,36.3437637979305,38.6043162084829,80.2260434010434,73.4050865030032,65.6762350304017,28.1785499222999,26.5895296832797,22.2857918316252,69.570623666457,26.3975350267017,46.0864793385627,43.2762114428781,26.0109427609428,51.1338282088282,75.6601821018488,70.7123922373922,23.3478117561451,67.253362686696,85.8708908375575,65.5440248023581,69.2813948397282,77.6412599745933,69.3338793922127,32.0254242670909,0
Between adoptive parents and adopted kids,74.5122766122766,37.8875710709044,78.8579904663238,77.7695563695564,30.8533458825126,66.8094115760782,53.8938006438006,83.2968718010385,53.4035277993611,26.0598750015417,37.740980624314,82.4871310787977,85.8585273522773,73.4616167012001,34.5223169577336,27.7732328628162,32.9414963894131,86.2687752062752,28.0479710875544,32.4373960144793,43.034472009472,23.3622940331274,62.9268527768528,84.0452698536032,80.413710672044,22.8666213416213,77.9978678728679,89.9599129265796,71.1012065095398,81.4100886767553,86.2185101935102,85.2199901949902,78.9820099653433,0
Mother and Infant,88.4334819501486,37.4434402017735,91.2739249947583,90.6136670428337,26.5560824977492,83.8896312021312,60.9191664816665,91.5219801803135,49.1986308444642,22.569158310825,40.0041514041514,85.3652455569122,99.4437905458739,79.3760097926765,29.4251720501721,26.4222058805392,37.1129325920993,100.33356381273,62.8967197154697,19.7895922750089,30.4609514713681,18.8081360768861,76.2609680443014,92.7388839555506,89.0758358925025,24.8766862766863,82.7414267830934,96.5451955451955,80.6345716012383,92.2679918846586,92.5720748387415,97.4550850384184,85.2566072816073,0
Between alumni,57.505691993192,71.6485115193449,43.139619331286,39.2694294902628,55.5783367866701,33.4045335837002,66.6515362723696,44.0678350970018,59.3549220840887,60.1819239402573,49.2197748239415,35.0790567457234,31.1656207989541,61.6552469906636,33.4849371307705,33.2461983232817,28.6039842102342,29.8800484237984,20.5831914998582,31.4756389443889,39.7297144213811,24.1137078199578,45.5579482246149,49.4241869241869,57.3688552188552,50.334977984978,49.4965577632244,41.2303844303844,49.472948656282,44.0690380607047,66.9066267066267,49.862547329214,25.060323010323,2
Between a monarch and their minister,55.1508189341523,26.760637048137,42.1326317201317,23.7437277228944,86.228358370025,22.8848207348207,74.3734262650929,28.7561270519604,50.5028448403448,78.9210172543506,59.7083897583898,51.80400332692,18.64800670009,67.7457137769638,56.4379743713077,42.5105792355792,64.3331495664829,29.6167049000382,15.9065708982376,44.0086432857266,64.7251390584724,45.2082028311195,68.4816461316461,50.4767729184396,68.2087594504261,79.6954027454028,60.9826799743466,47.8236094152761,61.5765108348442,53.153581295248,66.9955455038788,55.7559255559256,48.6000209666876,1
Between confidants,81.2193189526523,78.0635828677495,73.4423445381779,68.8402911902912,37.7206745415079,56.1596890763558,42.6504356754357,69.49124995375,66.0012129845463,43.7693556443556,43.4791554124887,73.778938345605,62.335369029119,81.3682111869612,33.3562155437155,31.7230435459602,31.4860739569073,65.027675642259,22.3305161659328,23.6080347122014,43.2711885336885,19.221852376019,49.7464816048149,78.0137310220643,77.9772465189132,33.3263125763126,72.8287222037222,70.1054901888235,70.6773920523921,63.3959614459614,78.7826380409714,84.0955288538622,33.7177455260789,0
Between a person and their significant other,86.6193667443667,84.7935256101923,89.1510205843539,85.8038051454718,26.5953507911841,88.4161383369717,52.3279458196125,87.6504210295877,71.099823633157,31.1589674214674,42.8536882870216,88.5670194003527,93.7424496799497,87.1962996108829,39.5066469795637,34.8958236208236,36.8909700638867,94.9317729338563,80.9480901043401,32.5612551029218,51.2346154616988,20.5913343600844,59.1492248492249,90.6457964874631,87.6636952553619,28.5077681577682,84.9941712608379,84.6001526251526,81.9705640038973,87.4669669836337,87.9943565693566,90.7939659106326,33.0340662423996,0
Between companions,80.8959737793071,76.3352328227328,66.1991252574586,66.4140148431815,36.9226282976283,52.8667622500956,69.7077524327524,68.2623940873941,75.1054826346493,44.5136502386502,50.7123714248714,56.7768476621418,59.8471210525132,73.0610661034681,43.9855080921257,43.3312737734306,43.1745106110302,62.8116480922854,33.6139287183405,28.0464402518324,53.3439177289668,22.2057603072309,55.5002952294619,72.4594465719466,77.7683751433751,39.762185037185,74.1638494221828,59.1185532060532,79.331947373614,77.4817229067229,77.9594977553311,73.6044689878023,41.9363912322246,0
Between playmates,77.3138394013394,78.0222664680998,66.6934947768281,66.7948364906698,31.0220845512512,49.1149904108237,63.3602941811275,65.0973113306447,69.611926036926,46.9656786115119,50.3730706022373,52.1004253099841,51.7217379661007,70.9155473429983,31.130927315241,38.6604966293692,39.1697263520793,60.3602601646719,22.7062290106408,31.3667548772941,50.3224546876508,20.9012665711195,47.8746361663028,70.4408437241771,80.4295607170607,35.790581332248,83.026843989344,59.8786560661561,79.4090264673598,76.1725626225626,78.4612853196186,76.8533950617284,35.3311956561957,0
Between competitors in sports,26.6391074974408,62.0438438105105,44.4533961408961,33.3169307544308,72.9708506000173,25.0930170138503,81.2809132225799,34.2609131609132,47.6327000160334,81.0427032843699,52.7114633822967,38.0459694082243,22.184721977369,39.3428042636376,36.9080085401164,36.5543661857387,32.768377591907,24.1188991926737,16.4176826532219,78.1817355665395,40.8917139686747,41.3288870806028,53.2962859671193,54.2767941934609,35.9478160728161,71.2263031721365,61.1091982091982,31.724899329066,62.2129506296173,57.9450304325304,64.5595241178574,30.5013427930095,38.8367971534638,2
Between a person and their crush,73.0810179018512,61.3683671267005,64.3575308950309,75.9943764568765,31.9537941996275,63.573741998742,30.2917115292115,65.1760454052121,47.7665333123666,41.8318417693418,37.643609322776,67.9390338510437,78.9825926161711,63.0755430662293,28.2997452801374,36.6084101174787,34.3659577985558,72.9591985810123,56.6963112414093,24.1217444229699,37.4095378387045,21.619353340922,37.1554259012592,70.1615601990602,50.3630519172186,21.2024466274466,52.3079190870858,47.4749979958313,45.5059264809265,51.4122335997336,62.4290844957511,55.4706151872819,35.3344060260727,0
Between cohabitants,78.1980695230695,74.59506003256,77.80795670379,69.1310078810079,37.0511130844464,60.6483235899903,53.4011980303647,72.1342301217301,69.179595712929,44.0272782772783,56.4462925962926,65.4410077213999,65.9722318621829,74.117334181795,48.3173201526143,45.9805793788637,44.2000596172165,68.9029233838057,43.7123258459043,37.5735966738418,58.5809474204082,27.2667868986496,51.0833840542174,75.6881838840172,75.4417075208742,25.0212477337477,75.2317309233976,70.7791786916787,71.9112544862545,89.330619688953,76.5371040996041,80.1554615137948,41.039572002072,0
Between long-distance lovers,83.5695656195656,82.2965733340733,70.188067025567,79.9562705812706,30.482467994968,77.478064990565,40.8747812372812,77.954304029304,72.3240773115773,37.1279082029082,43.9834679209679,73.4589231846585,83.108463876356,75.7945840107605,29.0617198614748,37.1859893646658,31.6793563644054,81.3290528824843,65.8193812904597,31.4532152125289,51.8310585384115,21.5637996535055,41.4024954983288,79.3094622969623,72.7540165081832,19.9971267929601,70.7237899446233,65.4637393470727,62.8861784820118,22.1468829010496,69.046754325921,76.3833684833685,33.1608915775582,0
Between brothers-in-arms,72.4604569812903,65.9815093856761,68.9363489905157,48.8234766776433,51.5182370099037,44.8364320864321,64.4055481555482,62.2880677964011,60.886101706935,50.8535307285307,54.8030896572563,56.369833416402,52.8542516125849,70.1559397483417,30.2983229642543,36.9001219368866,40.9738708005865,64.3550794067951,18.5182164240988,31.1500686314412,47.5295797430601,27.6319744162881,52.8246296912964,64.7748800582134,74.8687849187849,57.6762530679197,65.9501800668467,61.4097245347245,67.528219003219,64.9675017883351,71.5390700349034,78.3504867046534,38.8931366473033,0
